area_final_m2,dormitorios,banos,cocheras,antiguedad_anios,amenities_count,latitud,longitud,dist_mar_km,dist_centro_km,area_por_dormitorio,dist_nearest_m_supermercados,count_1km_farmacias,dist_nearest_m_farmacias,count_1km_colegios,dist_nearest_m_colegios,count_1km_hospitales,count_1km_bancos,dist_nearest_m_bancos,count_1km_universidades,dist_nearest_m_universidades,count_1km_parqueos,dist_nearest_m_parqueos,tiene_numero_de_pisos,tiene_ascensores,tiene_cocina,tiene_centros_comerciales_cercanos,tiene_piso_en_el_que_se_encuentra,tiene_seguridad,tiene_exteriores,tiene_reposteros_en_cocina,tiene_closet,tiene_recepcion,tiene_intercomunicador,tiene_cerca_a_colegios,tiene_amueblado_a,tiene_mascotas,tiene_cerca_a_parque_a_menos_de_2_cdras,tiene_tipo_de_cochera,tiene_terraza,tiene_piscina,tiene_av_acceso_asfaltada,tiene_vista_a_la_ciudad,tiene_walk_in_closet,tiene_bano_de_servicio,tiene_cuartos_de_servicio,tiene_numero_de_departamentos,tiene_sistema_contra_incendios,tiene_acabados_de_lujo,tiene_jardines,tiene_vista_al_mar,tiene_vista_parque,tiene_caseta_de_guardia,tiene_frente_a_parque,tiene_portero_electrico,tiene_duplex,tiene_frente_al_mar_primera_fila,tiene_jacuzzi,cocheras_informadas,es_estudio,estrato_nse,cat_dist_emergente,cat_dist_establecido,cat_dist_popular,count_500m_osm_supermercados,count_1km_osm_supermercados,dist_nearest_m_osm_supermercados,count_1km_osm_malls,dist_nearest_m_osm_malls,count_1km_osm_universidades,dist_nearest_m_osm_universidades,count_500m_osm_parques,count_1km_osm_parques,count_500m_osm_farmacias,count_1km_osm_farmacias,dist_nearest_m_osm_farmacias,count_500m_osm_bancos,count_1km_osm_bancos,dist_nearest_m_osm_bancos,count_1km_osm_estaciones,dist_nearest_m_osm_estaciones,n_comisarias_distrito,denuncias_patrimoniales_distrito,denuncias_violentas_distrito,fuente_properati,fuente_urbania,tipo_propiedad_Departamento,mismatch_type_frontera,mismatch_type_ninguno,ratio_area_banos,area_x_amenities,es_zona_premium,antiguedad_sq,total_poi_1km,count_1km_osm_supermercados_premium,count_1km_osm_supermercados_mass,count_1km_osm_bancos_premium,count_1km_osm_bancos_mass,count_1km_osm_farmacias_cadena,count_1km_osm_farmacias_indep,__y_log,__distrito,__celda,__precio_usd
4.624972813284271,3.0,3.0,,2.772588722239781,21.0,-12.1187169,-77.0180125,1.0604984372000055,2.2106588017583046,3.545778610473263,5.845571346927579,60.0,5.295814236329918,52.0,5.319099905730565,35.0,54.0,5.18122159467179,9.0,6.496020557860377,40.0,5.819192326167029,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,5,0.0,1.0,0.0,0.0,1,6.65859125062058,0.6931471805599453,6.79237664754515,0.0,7.135069416330144,9,30,0.0,18,6.360242750619215,0.0,14,6.341793656255125,0.0,7.6641474120344215,1.0986122886681098,6925,7.584773077612199,0.0,0.0,1.0,1.0,0.0,3.2676659890376327,7.660114319173928,1.0,5.420534999272286,268.0,0,0,10,1,10,8,6.792344427470809,Miraflores,-12.119_-77.018,890.0
6.175867270105761,3.0,3.0,1.0986122886681098,2.833213344056216,19.0,-12.1403573,-77.0261157,0.7527848719601213,2.4380587982444624,5.081404364984463,6.182084906716632,17.0,6.0063531596017325,42.0,5.382198850528739,17.0,24.0,4.449685283147696,12.0,4.872904620630176,29.0,4.86830338551846,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,4,0.0,1.0,0.0,0.6931471805599453,2,5.922557739115729,0.6931471805599453,5.4583501920346285,1.0986122886681098,6.156567560693358,5,30,0.0,4,6.7338978202729525,0.0,4,6.487318177999315,0.0,8.066270640220356,1.0986122886681098,1379,6.71901315438526,0.0,0.0,1.0,0.0,1.0,4.795790545596741,9.118334726180159,1.0,5.54907608489522,154.0,0,0,2,1,1,3,8.101980731853192,Barranco,-12.14_-77.026,3300.0
4.68213122712422,2.0,3.0,0.6931471805599453,2.302585092994046,11.0,-12.1279495,-77.0297974,0.2926057666999765,2.3094601913162243,3.9982007016691985,5.01529110563245,34.0,4.921439715291784,33.0,5.581238121898107,44.0,60.0,5.2171073111224935,23.0,4.400603020246817,60.0,5.048573133436648,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,5,0.0,1.0,0.0,1.3862943611198906,7,5.993343020449449,2.1972245773362196,6.179568133930443,1.0986122886681098,6.09565391822067,4,28,1.9459101490553132,21,5.205187061666651,2.3978952727983707,23,0.0,0.0,8.07462354094333,1.0986122886681098,6925,7.584773077612199,0.0,0.0,1.0,0.0,1.0,3.3232358401924436,7.071573364211532,1.0,4.406719247264253,269.0,2,2,9,8,19,2,7.00397413672268,Miraflores,-12.128_-77.03,1100.0
5.0689042022202315,3.0,2.0,,3.044522437723423,10.0,-12.0824047,-76.99518719999999,1.8690318050923473,1.8561549793615173,3.982792076316353,5.413430173648541,54.0,5.575949103146316,45.0,5.754158681981268,40.0,29.0,5.199601393608879,17.0,5.181783550292085,8.0,5.354224998486333,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,5,0.0,1.0,0.0,0.0,0,7.165501930491271,0.0,7.176666432709998,1.3862943611198906,6.215009811566737,8,31,2.4849066497880004,27,5.32478640357761,1.3862943611198906,6,5.051392197042931,0.0,6.958780376481539,1.0986122886681098,1938,7.052721049232323,0.0,0.0,1.0,0.0,1.0,3.982792076316353,7.365812837209472,0.0,5.993961427306569,202.0,0,0,4,0,15,12,6.976348070447749,San Borja,-12.082_-76.995,1070.0
4.454347296253507,3.0,2.0,,,16.0,-12.0956657,-77.0596929,0.7425178682204127,2.007290642615648,3.378724525810097,3.3945083935113587,52.0,4.279440045898781,60.0,4.222444564849416,60.0,43.0,4.963543686562405,23.0,5.6777806721172,31.0,5.407620101438487,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3,1.0,0.0,0.0,0.0,0,6.975831195881921,0.6931471805599453,6.905675587525691,1.6094379124341003,5.794089942438518,19,50,1.0986122886681098,12,5.781925605945784,1.3862943611198906,6,3.712269625762028,0.0,8.66103975009437,0.6931471805599453,722,6.354370040797351,0.0,0.0,1.0,0.0,1.0,3.378724525810097,7.215975002651466,1.0,,285.0,0,0,4,2,5,7,7.005290254818669,Magdalena del Mar,-12.096_-77.06,1101.45
4.454347296253507,2.0,2.0,0.6931471805599453,2.9444389791664403,5.0,-12.1310003,-77.0284441,0.15627259375077396,2.342490774973425,3.7727609380946383,5.01529110563245,34.0,4.921439715291784,33.0,5.581238121898107,44.0,60.0,5.2171073111224935,23.0,4.400603020246817,60.0,5.048573133436648,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5,0.0,1.0,0.0,1.0986122886681098,9,5.771564698126666,1.6094379124341003,5.58717659359184,1.0986122886681098,6.26904324022495,7,18,1.0986122886681098,15,5.134725609798356,1.9459101490553132,19,5.71118676866999,0.0,8.03816153994049,1.0986122886681098,6925,7.584773077612199,0.0,0.0,1.0,0.0,1.0,3.378724525810097,6.054439346269371,1.0,5.783825182329737,269.0,2,2,7,6,13,2,6.7464121285733745,Miraflores,-12.131_-77.028,850.0
4.770684624465665,,3.0,,,3.0,-12.010048199999998,-77.081344,1.9862625406814978,2.0827034568091722,,5.572154032177765,60.0,2.8507065015037334,60.0,4.619073091157083,12.0,28.0,4.409155302062135,6.0,5.8763342398543505,6.0,5.139321635057579,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2,0.0,0.0,1.0,0.0,0,7.188898424003365,0.0,7.638050298981122,0.0,7.635735227246247,16,50,2.1972245773362196,15,5.6774332806524885,0.6931471805599453,1,5.6311401567039585,0.0,8.971896469042697,1.3862943611198906,5169,9.151969458649853,0.0,0.0,1.0,0.0,1.0,3.4094961844768505,5.863631175598097,0.0,,187.0,0,0,1,0,3,12,6.386879319362645,San Martin de Porres,-12.01_-77.081,593.0
4.189654742026425,3.0,2.0,0.6931471805599453,,1.0,-12.0505233,-77.0517316,1.7175998105878933,1.271892638970965,3.120895416507997,4.993828175779875,60.0,5.216564864675778,60.0,3.728100167267218,48.0,49.0,5.163070217140011,29.0,5.758270659940271,45.0,5.24807615011129,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2,0.0,0.0,1.0,0.0,1,6.815407143250913,2.5649493574615367,6.408443546356071,1.0986122886681098,6.476702032143452,4,38,1.6094379124341003,21,5.30632889834251,0.0,10,6.242711000521743,0.0,8.349849239491693,0.0,0,0.0,0.0,0.0,1.0,1.0,0.0,3.120895416507997,4.189654742026425,0.0,,310.0,0,1,8,1,8,13,6.398594934535208,Cercado de Lima,-12.051_-77.052,600.0
3.4339872044851463,1.0,1.0,,2.3978952727983707,0.0,-12.085389,-76.9871246,1.9669213906473881,1.980723984814349,3.4339872044851463,5.872117789475416,55.0,4.429625613473161,47.0,5.211669559822364,33.0,29.0,5.780743515792329,10.0,5.100475998096045,13.0,5.732693818150621,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5,0.0,1.0,0.0,0.0,1,6.765025473676794,0.0,7.5881320376566554,0.6931471805599453,6.065356119827537,17,50,0.0,10,6.681453346842646,0.0,3,6.787647670702105,0.0,7.505789639641885,1.0986122886681098,1938,7.052721049232323,0.0,0.0,1.0,0.0,1.0,2.772588722239781,0.0,0.0,4.61512051684126,197.0,0,1,1,0,7,3,5.7678208707520895,San Borja,-12.085_-76.987,318.84
4.770684624465665,,3.0,,,3.0,-12.0260739,-77.0801419,1.726355213943381,1.9535682705995383,,5.995954452380834,60.0,5.296816240421769,55.0,4.877484781308751,14.0,36.0,4.863680881139593,5.0,4.679349584162343,2.0,5.485211785187126,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2,0.0,0.0,1.0,0.0,1,6.246356870824331,0.0,7.882653123149,0.0,7.849174232453821,20,50,1.791759469228055,31,5.467431936632983,0.0,3,6.423311784178094,0.0,8.92273348679638,1.3862943611198906,5169,9.151969458649853,0.0,0.0,1.0,0.0,1.0,3.4094961844768505,5.863631175598097,0.0,,183.0,0,0,0,2,3,28,6.386879319362645,San Martin de Porres,-12.026_-77.08,593.0
5.176149732573829,2.0,3.0,1.0986122886681098,1.791759469228055,11.0,-12.1305166,-77.023131,0.5588582642019119,2.339065391512975,4.48863636973214,5.586874056410478,57.0,5.541263545158426,56.0,4.563305981889393,58.0,60.0,5.697093486505405,21.0,5.368309738368072,60.0,5.272999558563747,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5,0.0,1.0,0.0,1.3862943611198906,7,4.942333693018288,1.3862943611198906,5.014186991621098,1.0986122886681098,6.19487060176345,5,37,0.6931471805599453,16,5.0156243664926015,0.6931471805599453,18,4.999769089877704,0.0,7.831200888209397,1.0986122886681098,6925,7.584773077612199,0.0,0.0,1.0,0.0,1.0,3.8066624897703196,7.5688956634069955,1.0,3.258096538021482,331.0,1,1,8,4,13,3,7.523481312573497,Miraflores,-12.131_-77.023,1850.0
4.110873864173311,2.0,2.0,0.6931471805599453,1.6094379124341003,1.0,-12.1311512,-77.007071,1.2506783216107529,2.3709593112035,3.4339872044851463,5.689345426858432,19.0,5.080783053998338,37.0,5.335131339670753,17.0,19.0,5.368775830196598,7.0,6.109691928472632,5.0,6.555356891810665,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4,0.0,1.0,0.0,0.0,2,6.525224447300257,2.1972245773362196,6.6265025321308695,0.6931471805599453,6.537727225419737,16,50,2.302585092994046,19,4.555872054488987,0.6931471805599453,8,5.223709441242219,0.6931471805599453,6.7796831798918715,1.3862943611198906,6185,8.471777327885755,0.0,0.0,1.0,0.0,1.0,3.044522437723423,4.110873864173311,1.0,2.833213344056216,112.0,0,1,6,0,15,4,6.752270376141742,Santiago de Surco,-12.131_-77.007,855.0
4.394449154672439,1.0,1.0,,2.3978952727983707,0.0,-12.1209688,-77.0172747,1.0213989681272841,2.238688817113248,4.394449154672439,5.845571346927579,60.0,5.295814236329918,52.0,5.319099905730565,35.0,54.0,5.18122159467179,9.0,6.496020557860377,40.0,5.819192326167029,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5,0.0,1.0,0.0,0.0,0,6.947949814569524,0.0,6.939322220877145,0.0,7.0464104940097245,7,36,0.0,17,6.410955509840184,0.0,13,6.393488002127766,0.0,7.581200556295894,1.0986122886681098,6925,7.584773077612199,0.0,0.0,1.0,0.0,1.0,3.713572066704308,0.0,1.0,4.61512051684126,268.0,0,0,9,1,10,7,6.625829938042717,Miraflores,-12.121_-77.017,753.33
5.017279836814924,2.0,2.0,1.0986122886681098,2.3978952727983707,16.0,-12.1127596,-76.9865324,1.8152289080470871,2.269635298269558,4.330733340286331,6.34948858061601,16.0,6.336648724331217,42.0,5.648974238161206,23.0,21.0,6.285625585657472,11.0,5.050496827521386,7.0,5.983684359789019,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,4,0.0,1.0,0.0,0.6931471805599453,2,5.197407781038783,1.0986122886681098,6.270103444125505,0.6931471805599453,6.340705011594831,8,41,1.3862943611198906,9,5.793163579818443,1.0986122886681098,10,6.1403015902017986,0.0,7.333173532920702,1.3862943611198906,6185,8.471777327885755,0.0,0.0,1.0,0.0,1.0,3.9318256327243257,7.783640596221253,0.0,4.61512051684126,125.0,0,0,8,1,8,1,7.244941546337007,Santiago de Surco,-12.113_-76.987,1400.0
6.111467339502679,3.0,3.0,1.0986122886681098,2.833213344056216,7.0,-12.1070254,-77.0460742,0.5293013772997642,2.0802966805168013,5.017279836814924,4.4343818650078095,18.0,5.011967739330034,22.0,4.5685062016165,25.0,27.0,5.97736562272848,4.0,6.666956792429207,22.0,5.59879226079857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,5,0.0,1.0,0.0,1.0986122886681098,4,5.347425705020948,0.0,7.439996842057722,0.0,7.160866253896594,10,32,1.0986122886681098,9,5.9397518049083615,0.0,11,6.356010920956403,0.0,8.491006514543262,1.0986122886681098,2775,6.682108597449809,0.0,0.0,1.0,0.0,1.0,4.7318028369214575,8.055475141757274,1.0,5.54907608489522,130.0,1,0,9,0,5,4,8.412054873292933,San Isidro,-12.107_-77.046,4500.0
5.25227342804663,3.0,2.0,0.6931471805599453,2.3978952727983707,2.0,-12.1172281,-77.0391322,0.8599201660388057,2.1927837145694826,4.164077900236776,5.5020742040620565,42.0,3.169685580677429,40.0,5.585749407744609,60.0,57.0,5.129306823813755,22.0,4.9883896851489355,55.0,5.236973736306985,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5,0.0,1.0,0.0,1.0986122886681098,5,5.632506946128487,1.0986122886681098,5.83114373592065,1.0986122886681098,6.020629279921371,14,46,2.0794415416798357,17,5.7055715728512855,0.6931471805599453,5,6.0898604333250645,0.0,8.362327787193955,1.0986122886681098,6925,7.584773077612199,0.0,0.0,1.0,0.0,1.0,4.164077900236776,5.942799375126701,1.0,4.61512051684126,287.0,1,3,4,1,9,8,7.601402334583733,Miraflores,-12.117_-77.039,2000.0
5.303304908059076,3.0,2.0,1.0986122886681098,1.9459101490553132,14.0,-12.1151559,-76.9858295,1.810742839687301,2.296868506310175,4.214593690373678,6.34948858061601,16.0,6.336648724331217,42.0,5.648974238161206,23.0,21.0,6.285625585657472,11.0,5.050496827521386,7.0,5.983684359789019,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,4,0.0,1.0,0.0,0.6931471805599453,2,6.120847550785117,1.0986122886681098,6.488067048559682,0.6931471805599453,6.652592316052794,11,42,0.0,9,6.323443857393834,0.0,10,6.3515616432515625,0.0,7.421001922240582,1.3862943611198906,6185,8.471777327885755,0.0,0.0,1.0,0.0,1.0,4.214593690373678,7.937731775260109,0.0,3.6109179126442243,125.0,0,0,8,1,8,1,7.601402334583733,Santiago de Surco,-12.115_-76.986,2000.0
4.532599493153256,9.0,5.0,,2.8903717578961645,9.0,-12.1728982,-76.9905524,1.4857342774024507,2.751015714134304,2.41789593950504,5.644386264699545,51.0,4.727387818712341,51.0,4.100989104940769,13.0,16.0,5.5649034757050835,3.0,5.8057371971791945,4.0,5.162497643405501,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3,0.0,0.0,1.0,1.0986122886681098,3,5.349707601528724,0.6931471805599453,5.507008742949881,0.0,8.049393464358346,6,19,0.0,11,6.273701523303965,1.0986122886681098,2,5.364497887562442,0.0,7.912188602089727,1.6094379124341003,2663,8.40178233990491,0.0,1.0,0.0,1.0,0.0,2.793208009442517,6.720220155135295,0.0,5.66988092298052,147.0,0,3,2,0,0,11,7.221835825288449,Chorrillos,-12.173_-76.991,1368.0
3.713572066704308,1.0,1.0,,2.1972245773362196,7.0,-12.0732084,-77.1244189,1.4647798401818999,2.472152228697409,3.713572066704308,4.700480365792417,30.0,4.07753744390572,40.0,4.097672352314776,15.0,12.0,5.341376856008484,1.0,6.844708977264502,4.0,2.8678989020441064,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2,0.0,0.0,1.0,0.0,1,6.704491195766136,0.0,7.406835220170944,0.0,7.317482771835479,3,19,1.3862943611198906,7,6.004371696542535,0.0,1,6.828793780040543,0.0,9.410434443053036,0.6931471805599453,0,0.0,0.0,0.0,1.0,0.0,1.0,3.044522437723423,5.638354669333745,1.0,4.174387269895637,109.0,0,0,0,1,0,7,5.802118375377063,La Perla,-12.073_-77.124,330.0
4.110873864173311,3.0,1.0,0.6931471805599453,1.791759469228055,0.0,-11.9303924,-77.0357361,2.8505133113347285,2.6335741821822323,3.044522437723423,6.04310778025982,33.0,5.888323788188469,24.0,4.3425058765115985,9.0,12.0,6.675066314824396,1.0,6.797382221500767,2.0,5.377128546972327,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2,0.0,0.0,1.0,0.0,1,6.790795019615841,0.0,7.0083193849515615,0.0,7.830859271490692,0,19,0.0,5,6.719014731391,0.0,0,6.9840754318718465,0.0,8.728420161585568,1.9459101490553132,4085,9.22029070282935,0.0,0.0,1.0,0.0,1.0,3.4339872044851463,0.0,0.0,3.258096538021482,89.0,0,0,0,0,0,5,5.766913756096291,Comas,-11.93_-77.036,318.55
3.7376696182833684,1.0,1.0,,1.6094379124341003,11.0,-12.0761112,-77.0806206,0.28761018990444154,2.022899873028854,3.7376696182833684,5.571773731735836,50.0,5.366910158013648,60.0,4.079230924412053,20.0,46.0,5.5902404332570725,43.0,5.183467524869095,19.0,5.5595271186687025,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3,1.0,0.0,0.0,1.0986122886681098,4,4.542633692168519,1.9459101490553132,5.164802038684616,0.6931471805599453,6.643857579368357,26,50,1.6094379124341003,13,5.1270238627800175,1.9459101490553132,16,4.419431806167266,0.0,8.925040915790062,1.0986122886681098,1626,7.487173694213739,0.0,0.0,1.0,0.0,1.0,3.068052935133617,6.113682179832232,1.0,2.833213344056216,248.0,1,3,11,2,8,5,6.3835066348840055,San Miguel,-12.076_-77.081,591.0
4.61512051684126,3.0,2.0,0.6931471805599453,,1.0,-12.1158981,-77.0331271,0.8852827280449275,2.168390195590568,3.5361166995615263,5.549853992363464,60.0,5.301811255802292,53.0,5.363168338867653,60.0,60.0,5.544004882297141,23.0,5.186826990514674,60.0,4.31748811353631,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5,0.0,1.0,0.0,0.6931471805599453,6,5.974799169131839,2.0794415416798357,6.416965689461189,1.0986122886681098,6.330400174645095,13,36,2.3978952727983707,28,5.469203569591662,1.6094379124341003,15,5.813176675378778,0.0,8.192569693886652,1.0986122886681098,6925,7.584773077612199,0.0,0.0,1.0,0.0,1.0,3.5361166995615263,4.61512051684126,1.0,,333.0,1,4,8,4,20,8,7.170888478512505,Miraflores,-12.116_-77.033,1300.0
3.8918202981106265,1.0,1.0,0.6931471805599453,1.3862943611198906,7.0,-12.1069377,-77.01665899999999,1.2660495098609397,2.060960554192587,3.8918202981106265,5.512218336495314,59.0,5.41610040220442,41.0,4.674696248636701,29.0,43.0,5.472270673671475,8.0,6.183117431330821,19.0,5.8673175543650995,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3,1.0,0.0,0.0,0.6931471805599453,4,5.557761612597749,0.6931471805599453,6.310285782652642,1.0986122886681098,5.313984183679229,7,34,0.6931471805599453,19,6.138192023728037,0.0,8,6.445174739337292,0.0,7.475409840867564,0.6931471805599453,1585,6.920671504248683,0.0,0.0,1.0,0.0,1.0,3.2188758248682006,5.820082930352362,1.0,2.302585092994046,218.0,0,2,5,3,5,14,6.364750756851911,Surquillo,-12.107_-77.017,580.0
4.912654885736052,2.0,2.0,1.0986122886681098,2.1972245773362196,3.0,-12.0921852,-77.01302559999999,1.4494181863803275,1.8503332473768028,4.22683374526818,5.4475990692637914,33.0,5.735281141715572,29.0,5.382198850528739,60.0,48.0,5.918893854273146,13.0,6.238324625039508,60.0,4.627909672957581,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5,0.0,1.0,0.0,0.0,3,6.745388922452902,1.0986122886681098,6.698949965192483,0.0,7.276295516713523,9,40,0.0,4,6.241787053387999,0.0,11,6.320779844606834,0.0,7.0686597284608,1.0986122886681098,2775,6.682108597449809,0.0,0.0,1.0,0.0,1.0,3.828641396489095,6.0063531596017325,1.0,4.174387269895637,266.0,1,2,8,3,4,0,7.186144304522325,San Isidro,-12.092_-77.013,1320.0
