lat,lng,distrito,precio_usd,area_m2,dormitorios,banos,antiguedad_anios
-12.122759,-77.030959,Miraflores,739,40,1,1,10
-12.1026384,-77.04608979999999,San Isidro,1600,180,3,2,9
-12.073916,-77.105482,San Miguel,400,60,1,1,8
-12.3090795,-76.8406195,Punta Hermosa,693,120,3,3,4
-12.0849417,-77.093139,San Miguel,453,76,2,2,8
-12.11791,-77.0411201,Miraflores,747,78,2,2,10
-11.92580489,-77.06140555,Comas,293,63,3,2,5
-12.1041,-77.0432743,San Isidro,600,60,1,1,9
-12.0481366,-77.035276,Cercado de Lima,507,76,2,1,6
-12.097349,-77.0323884,San Isidro,1000,62,2,2,9
-12.1686222,-76.9925009,Chorrillos,533,73,3,2,10
-12.139655,-77.023086,Barranco,650,43,1,1,5
-12.0832695,-77.0534118,Jesus Maria,600,39,1,1,7
-11.9522847,-77.0897253,San Martin de Porres,237,68,3,2,10
-12.0289093,-77.0160069,San Juan de Lurigancho,533,90,3,1,8
-12.128648,-77.00072759999999,Santiago de Surco,667,90,2,2,10
-12.2081999,-77.0184158,Chorrillos,747,134,3,2,10
-12.1391916,-77.0241223,Barranco,750,45,1,1,5
-12.0694286,-77.0548101,Pueblo Libre,640,52,2,2,10
-12.116718,-77.046875,Miraflores,1450,123,2,2,10
-12.12278131,-77.02439079,Miraflores,2000,120,3,2,10
-11.97187604,-76.99878038,San Juan de Lurigancho,493,140,3,2,8
-11.9291543,-77.0553592,Comas,320,50,3,1,5
-12.09262354,-77.02799231,San Isidro,747,50,1,1,9
-12.098129,-76.980553,Santiago de Surco,1400,151,3,1,10
-12.1262068,-77.0208213,Miraflores,800,42,1,1,10
-12.07693,-77.09221,San Miguel,575,69,2,2,8
-12.073975,-77.033207,Cercado de Lima,440,60,2,1,6
-11.929011,-77.057614,Comas,227,54,2,1,5
-12.137991,-77.019166,Barranco,669,75,2,2,5
-12.155954,-77.0225811,Barranco,720,66,2,2,5
-12.1255069,-77.0294354,Miraflores,1300,180,2,2,10
-11.9732625,-76.8057344,Lurigancho,480,125,3,4,9
-11.9286474,-77.0560451,Comas,200,50,1,1,5
-12.093154,-77.059821,Magdalena del Mar,660,44,1,1,8
-12.0918101,-77.0422032,San Isidro,1100,123,2,2,9
-12.1031912,-77.026253,Surquillo,360,25,1,1,9
-12.0842018,-77.0181407,La Victoria,533,45,1,1,2
-12.0946914,-77.0166079,San Isidro,1600,240,3,3,9
-12.1701708,-77.0000691,Chorrillos,533,87,3,2,10
-12.0644997,-77.0808812,Cercado de Lima,584,105,3,2,6
-12.14142,-77.001286,Santiago de Surco,373,53,1,1,10
-12.0953876,-77.0472662,San Isidro,1750,174,2,1,9
-12.1727298,-76.99734373,Chorrillos,427,72,3,1,10
-12.1211283,-77.0248174,Miraflores,1200,126,2,4,10
-12.1582751,-77.0240518,Chorrillos,453,25,1,1,10
-12.1305439,-77.0235229,Miraflores,870,70,1,1,10
-12.1180079,-77.0018107,Surquillo,773,69,2,2,9
-12.1267307,-77.0132143,Miraflores,693,50,1,1,10
-12.1167194,-77.0132588,Miraflores,507,48,1,1,10
-12.1150353,-76.9824942,Santiago de Surco,2600,205,3,2,10
-12.1193412,-77.0160126,Miraflores,850,140,3,3,10
-12.093732,-77.026606,San Isidro,700,45,1,1,9
-11.9306891,-77.0584403,Comas,293,63,3,1,5
-12.0856306,-77.040745,Lince,493,70,2,1,5
-12.05904,-77.065267,Cercado de Lima,540,72,3,2,6
-12.0926311,-77.0685548,Magdalena del Mar,667,80,3,2,8
-12.087873,-77.0622472,Magdalena del Mar,800,60,2,2,8
-12.164881,-76.9875614,Santiago de Surco,700,116,3,1,10
-12.119371,-77.0418,Miraflores,1000,84,3,2,10
-12.0681636,-76.937292,Ate,640,103,3,2,12
-12.11592645,-77.03059908,Miraflores,840,63,2,1,10
-12.0971499,-77.0324035,San Isidro,798,46,1,1,9
-12.1232967,-77.001859,Surquillo,720,70,3,2,9
-12.0735938,-77.0725783,Pueblo Libre,720,87,3,2,10
-12.125673,-77.028565,Miraflores,1023,75,2,2,10
-12.100534,-77.053742,San Isidro,1650,216,4,1,9
-12.147344,-77.0233949,Barranco,4500,312,3,3,5
-12.115255,-77.048424,Miraflores,1500,87,1,1,10
-12.078337,-77.033405,Cercado de Lima,427,45,1,1,6
-12.1087922,-76.9553753,Santiago de Surco,750,114,3,2,10
-12.1361133,-77.0216501,Barranco,700,60,1,1,5
-12.1227615,-77.0146044,Miraflores,2250,217,2,3,10
-12.0997318,-76.97088160000001,Santiago de Surco,850,99,2,3,10
-12.1265382,-77.0326576,Miraflores,1200,90,3,2,10
-12.0970075,-77.0340185,San Isidro,1200,55,2,2,9
-12.1018902,-77.0176515,San Isidro,627,46,1,1,9
-11.9264919,-77.05613869999999,Comas,240,50,2,1,5
-12.0769302,-77.09221,San Miguel,650,44,1,1,8
-12.0911747,-77.02493199999999,San Isidro,667,45,1,1,9
-12.0890763,-77.0544828,Jesus Maria,933,79,3,2,7
-12.007263,-77.062616,San Martin de Porres,457,84,3,2,10
-12.108446,-77.039876,Miraflores,2000,128,3,1,10
-12.0628001,-77.0787728,Cercado de Lima,560,61,2,2,6
-12.047305,-77.05527,Cercado de Lima,593,64,3,2,6
-12.128004,-76.9679066,Santiago de Surco,2200,271,3,3,10
-12.087067,-77.092641,San Miguel,738,70,2,2,8
-12.08382,-77.056629,Jesus Maria,667,63,2,2,7
-12.159407,-76.9934625,Santiago de Surco,533,75,3,2,10
-12.089914,-77.083812,San Miguel,655,50,2,2,8
-12.0878383,-77.0744277,San Miguel,667,58,3,2,8
-12.084339,-77.025235,La Victoria,543,39,1,1,2
-12.11854954,-77.02751631,Miraflores,982,62,2,2,10
-12.119691,-77.01391,Miraflores,1500,180,3,4,10
-12.1264638,-77.0362616,Miraflores,3500,225,3,3,10
-12.1139104,-76.9788491,Santiago de Surco,1307,140,3,3,10
-12.0600327,-76.9347743,Ate,427,60,2,2,12
-12.1040759,-76.9589275,Santiago de Surco,773,130,3,2,10
-12.03208285,-77.03733653,Rimac,1333,130,9,6,4
-11.8651408,-77.0546924,Carabayllo,227,57,3,1,2
-12.0754313,-77.0539208,Jesus Maria,533,72,3,2,7
-12.0829646,-77.0514406,Jesus Maria,587,42,1,1,7
-12.1201903,-77.0347757,Miraflores,1120,90,2,2,10
-12.0664922,-76.9354192,Ate,720,77,3,2,12
-12.0736818,-76.9474402,La Molina,800,117,3,3,10
-12.0888945,-77.0334476,San Isidro,750,65,2,2,9
-11.9972273,-77.0748414,San Martin de Porres,480,80,3,2,10
-12.0862868,-77.0929142,San Miguel,427,46,2,2,8
-12.0694286,-77.0548101,Pueblo Libre,533,45,1,1,10
-12.20415,-77.0114109,Chorrillos,949,120,3,2,10
-11.9243749,-77.0847641,Puente Piedra,320,120,3,3,4
-12.1302412,-77.020125,Miraflores,900,100,2,2,10
-12.0955493,-77.0595526,Magdalena del Mar,900,100,3,2,8
-12.096983,-77.03106799999999,San Isidro,861,60,2,2,9
-12.076054,-77.100359,San Miguel,562,95,3,2,8
-12.165794,-77.0256728,Chorrillos,1350,180,3,3,10
-11.948085,-77.069477,Los Olivos,240,56,2,1,15
-11.9243348,-77.06006834,Comas,240,58,3,1,5
-12.121852,-77.019899,Miraflores,770,60,1,1,10
-12.0415,-77.038479,Cercado de Lima,347,89,3,1,6
-12.1164656,-76.9400397,La Molina,800,81,3,1,10
-12.087242,-77.067849,Magdalena del Mar,533,90,3,2,8
-12.137417,-77.0223457,Barranco,750,43,1,1,5
-12.0846557,-77.034531,Lince,613,55,2,2,5
-11.94090214,-77.08649237,San Martin de Porres,293,120,3,2,10
-12.0778507,-77.06831319999999,Pueblo Libre,667,82,3,2,10
-12.0826131,-77.0504065,Jesus Maria,613,46,1,1,7
-12.11416,-76.997868,Surquillo,667,70,2,2,9
-12.1385658,-77.0222258,Barranco,507,39,1,1,5
-12.093707552863211,-77.02302338943787,San Isidro,800,61,2,2,9
-12.1006475,-76.976051,Santiago de Surco,587,108,1,1,10
-11.9295918,-77.0711618,Los Olivos,267,67,6,2,15
-12.0852763,-77.0533767,Jesus Maria,800,95,3,1,7
-12.089346,-77.062811,Magdalena del Mar,640,100,1,1,8
-11.86372491,-77.04540619,Carabayllo,213,105,3,2,2
-12.13847252,-77.02230832,Barranco,627,40,1,1,5
-12.1255069,-77.0294354,Miraflores,1400,137,2,2,10
-12.1376421,-77.0177906,Barranco,640,41,1,1,5
-12.139658,-77.021691,Barranco,587,38,1,1,5
-12.1408728,-77.0233457,Barranco,700,48,1,1,5
-11.9286474,-77.0560451,Comas,213,60,2,2,5
-12.16572965,-77.02142879,Chorrillos,853,70,2,2,10
-12.0835827,-77.0533062,Jesus Maria,800,99,3,2,7
-12.1145664,-77.0294772,Miraflores,850,70,2,2,10
-12.0942953,-77.0459161,San Isidro,613,44,1,2,9
-12.1148875,-77.0487984,Miraflores,2000,220,2,3,10
-12.0548441,-77.077733,Cercado de Lima,440,60,1,2,6
-12.1224007,-77.0277871,Miraflores,680,42,1,1,10
-12.140275,-77.0232716,Barranco,760,52,1,1,5
-12.1268505,-77.0340104,Miraflores,2000,144,3,1,10
-12.118334,-77.007954,Surquillo,667,67,3,2,9
-12.0813581,-77.0576695,Jesus Maria,667,68,2,2,7
-12.1399966,-77.0236548,Barranco,690,42,1,1,5
-12.13039,-77.031827,Miraflores,2500,252,3,1,10
-12.08841104,-77.07974113,San Miguel,520,90,3,1,8
-12.14320063,-76.98541358,Santiago de Surco,667,85,3,1,10
-12.0697871,-77.0963293,San Miguel,400,92,3,2,8
-12.002025,-76.836036,Ate,518,150,3,1,12
-12.104737,-77.038478,San Isidro,854,43,2,1,9
-12.0986759,-77.060729,Magdalena del Mar,520,45,1,1,8
-12.126895,-77.032713,Miraflores,1200,120,2,3,10
-12.093385,-77.0294447,San Isidro,400,27,1,1,9
-12.0770025,-77.0358065,Cercado de Lima,533,40,1,1,6
-12.081416,-77.057638,Jesus Maria,852,90,3,3,7
-12.1211984,-77.0390233,Miraflores,1170,120,3,2,10
-12.06590852,-77.05475985,Cercado de Lima,453,59,2,1,6
-12.1193112,-77.0283794,Miraflores,987,68,2,2,10
-12.0810346,-77.0698657,Pueblo Libre,533,85,3,2,10
-11.92804604,-77.05920614,Comas,293,55,3,1,5
-12.0706572,-77.0662401,Pueblo Libre,400,29,1,1,10
-12.082234,-77.0582167,Jesus Maria,987,120,2,2,7
-12.0707924,-77.0505214,Pueblo Libre,667,80,3,2,10
-12.1217856,-77.030449,Miraflores,2200,170,3,2,10
-12.10213915,-77.03932866,San Isidro,1100,150,3,2,9
-12.0677522,-77.0666563,Cercado de Lima,613,45,1,1,6
-12.081906,-77.045957,Jesus Maria,930,85,3,2,7
-12.015821,-76.895773,Ate,576,135,3,3,12
-12.1283563,-77.0256004,Miraflores,750,41,1,1,10
-12.065164,-77.042755,Cercado de Lima,605,44,1,1,6
-12.11128989,-77.02547573,Miraflores,533,67,3,2,10
-12.19636185,-77.01428719,Chorrillos,533,97,2,2,10
-12.104737,-77.038478,San Isidro,1195,45,2,1,9
-12.113759,-76.973776,Santiago de Surco,1086,172,3,1,10
-12.10745,-77.016273,Surquillo,691,65,2,2,9
-12.1242202,-77.02572,Miraflores,1345,133,3,3,10
-12.0669192,-77.057421,Cercado de Lima,533,70,2,2,6
-12.122486,-77.0313539,Miraflores,1200,90,3,2,10
-12.0970297,-77.0339119,San Isidro,800,70,2,2,9
-12.1148828,-76.972168,Santiago de Surco,1950,265,3,3,10
-12.0707533,-76.93922719999999,La Molina,747,97,3,2,10
-11.9826962,-76.8220288,Lurigancho,213,60,2,1,9
-12.122486,-77.0313539,Miraflores,693,90,2,2,10
-12.0610383,-76.9476236,Ate,667,80,3,2,12
-12.0834148,-76.9623877,La Molina,1550,110,1,1,10
-12.1627985,-76.9912622,Santiago de Surco,427,50,1,1,10
-12.178311,-77.000361,Chorrillos,533,63,3,2,10
-12.177615,-76.9994908,Chorrillos,533,70,3,2,10
-11.9955921,-77.1042884,Callao,213,60,2,1,11
-12.0738849,-77.0733293,Pueblo Libre,480,63,2,1,10
-12.122724,-77.027165,Miraflores,857,84,2,1,10
-12.128673,-77.024208,Miraflores,700,51,1,1,10
-11.927895,-77.057346,Comas,238,50,2,1,5
-12.0759263,-77.0696782,Pueblo Libre,640,96,4,3,10
-12.126018,-77.020804,Miraflores,720,41,1,1,10
-12.075543740465095,-77.03682884321697,Cercado de Lima,560,55,2,2,6
-11.930695,-77.0584357,Comas,267,70,3,2,5
-12.1586643,-77.0240613,Chorrillos,800,112,3,2,10
-12.106289,-76.989112,Santiago de Surco,1550,209,3,1,10
-12.07191077,-76.94022464,La Molina,747,70,1,2,10
-12.1148875,-77.0487984,Miraflores,1700,115,3,2,10
-12.1040954,-77.0184767,San Isidro,587,43,1,1,9
-12.1027293,-77.0383799,San Isidro,1160,53,1,1,9
-12.0810346,-77.0698657,Pueblo Libre,587,85,3,2,10
-12.094668,-77.033987,San Isidro,772,81,2,2,9
-12.0906751,-77.0856423,San Miguel,680,70,2,2,8
-12.117942,-77.039574,Miraflores,2000,190,3,1,10
-12.1302412,-77.020125,Miraflores,1100,116,3,3,10
-12.148826,-76.9886041,Santiago de Surco,533,79,2,2,10
-12.116155,-77.047358,Miraflores,2800,180,3,1,10
-12.130366,-77.02299289999999,Miraflores,2500,176,2,1,10
-12.1176967,-77.0406372,Miraflores,1300,170,3,3,10
-12.1321588,-77.0255233,Miraflores,1100,100,2,3,10
-12.1802044,-77.0061995,Chorrillos,507,64,3,2,10
-12.1589084,-76.9891254,Santiago de Surco,480,81,3,2,10
-12.1183757,-77.0405456,Miraflores,1013,93,2,2,10
-12.1003778,-77.02131032,San Isidro,693,90,2,2,9
-12.0867995,-77.093792,San Miguel,560,60,2,2,8
-12.084289,-77.052228,Jesus Maria,750,74,2,2,7
-12.1176934,-77.0275942,Miraflores,853,65,2,2,10
-12.072047,-77.036602,Cercado de Lima,761,53,2,2,6
-12.1029765,-77.0210632,San Isidro,720,85,3,2,9
-11.9681338,-77.08977759999999,San Martin de Porres,200,60,2,2,10
-11.99570327,-77.07821515,San Martin de Porres,385,71,2,1,10
-12.1215669,-76.9948681,Santiago de Surco,1700,200,2,2,10
-12.0814018,-77.0930597,San Miguel,613,68,2,2,8
-12.140549,-77.009531,Santiago de Surco,800,70,3,2,10
-12.0746039,-76.98480359999999,Ate,480,58,1,1,12
-11.930663,-77.059515,Comas,293,65,3,2,5
-12.118041,-77.045482,Miraflores,2200,154,3,2,10
-12.086866,-77.078753,San Miguel,245,21,1,1,8
-12.0748398,-77.0873778,San Miguel,480,70,3,1,8
-12.0763865,-77.0657076,Pueblo Libre,587,80,3,1,10
-12.1061153,-77.0356283,Miraflores,1200,90,2,1,10
-12.0848137,-77.0486942,Jesus Maria,853,115,3,2,7
-12.116823,-77.0145894,Miraflores,747,70,3,2,10
-12.0691095,-76.9427781,Ate,880,150,3,4,12
-12.113315,-77.0456666,Miraflores,900,70,2,2,10
-12.0717143,-77.0553081,Pueblo Libre,613,50,2,2,10
-12.0525827,-77.052598,Cercado de Lima,480,110,3,3,6
-12.089884,-77.018755,La Victoria,792,70,2,2,2
-12.070149,-76.95368,Ate,476,40,2,1,12
-12.1391916,-77.0241223,Barranco,613,45,1,1,5
-12.0159719,-77.042925,Rimac,400,86,3,2,4
-11.99695634,-77.10825551,Callao,240,75,3,1,11
-12.1184401,-77.0166497,Miraflores,613,82,2,2,10
-12.0974067,-77.0007038,San Borja,1900,172,4,4,11
-12.1153509,-77.0449117,Miraflores,880,75,1,1,10
-12.0799347,-77.017614,La Victoria,667,117,3,1,2
-12.18212408,-77.00782624,Chorrillos,533,70,2,2,10
-12.0990479,-77.062184,Magdalena del Mar,627,62,1,2,8
-12.0705291,-77.0911459,San Miguel,507,70,3,1,8
-12.123762,-77.031899,Miraflores,925,91,2,2,10
-11.9264891,-77.0561437,Comas,240,50,3,1,5
-12.100652,-77.0206739,San Isidro,1700,170,3,2,9
-12.096517,-77.0287367,San Isidro,943,62,2,2,9
-12.084461,-76.9101273,La Molina,850,95,2,2,10
-12.0846637,-76.9894722,San Borja,533,69,2,2,11
-12.0266922,-77.0630152,San Martin de Porres,267,74,2,2,10
-12.0828169,-76.9842298,San Borja,533,60,2,1,11
-12.1265489,-77.0280281,Miraflores,690,74,1,1,10
-12.0525435,-76.9669868,Ate,480,62,3,2,12
-12.1107905,-77.0415478,Miraflores,2200,107,2,3,10
-12.0761323,-76.9823046,Ate,413,89,3,2,12
-12.0816325,-77.0281024,Lince,587,58,2,2,5
-12.093544,-77.076537,Magdalena del Mar,360,25,1,1,8
-12.12394297,-77.03590662,Miraflores,1500,150,3,3,10
-12.077681,-77.094936,San Miguel,533,65,3,2,8
-12.094662,-77.055999,Magdalena del Mar,1200,61,2,2,8
-11.999863,-77.082456,San Martin de Porres,240,60,2,1,10
-12.0546314,-77.0456319,Cercado de Lima,533,80,3,2,6
-12.126787,-77.028838,Miraflores,880,61,2,2,10
-12.1393686,-77.0207071,Barranco,630,42,1,2,5
-12.1564944,-76.987879,Santiago de Surco,480,64,2,1,10
-12.0632047,-76.9510038,Ate,373,90,1,2,12
-12.123354,-77.0393429,Miraflores,4500,361,5,4,10
-12.1798431,-77.0052306,Chorrillos,507,73,3,2,10
-12.1124826,-77.027326,Miraflores,747,75,3,2,10
-12.1225461,-77.0207786,Miraflores,771,67,1,2,10
-12.1265164,-77.0339043,Miraflores,2300,190,4,3,10
-12.0765816,-77.1061618,San Miguel,480,100,2,2,8
-12.0273375,-77.01295309999999,San Juan de Lurigancho,480,160,3,1,8
-11.9249733,-77.0617406,Comas,320,67,3,2,5
-11.9069003,-77.0366544,Comas,200,60,2,1,5
-12.1187968,-77.0359653,Miraflores,1050,126,3,2,10
-11.794422,-77.1479182,Ancon,253,56,2,1,9
-12.1182982,-77.0057436,Surquillo,747,73,3,2,9
-12.0868449,-77.0597241,Jesus Maria,853,96,3,4,7
-12.102917,-77.036295,San Isidro,1300,120,2,2,9
-12.074179,-77.03327,Cercado de Lima,676,95,3,2,6
-12.1575943,-76.9903891,Santiago de Surco,640,80,3,2,10
-11.9914137,-77.0831056,San Martin de Porres,320,120,3,1,10
-12.117183,-76.935483,La Molina,853,123,3,1,10
-12.1336589,-77.0194178,Barranco,867,73,2,1,5
-12.074234,-77.065306,Pueblo Libre,677,86,3,2,10
-12.0967221,-77.0237356,San Isidro,950,61,2,2,9
-12.2036033,-77.0149426,Chorrillos,427,63,3,1,10
-12.1264376,-76.98786520000002,Santiago de Surco,693,57,1,1,10
-12.1132,-77.00008,Surquillo,720,50,1,2,9
-12.0944084,-77.0498169,San Isidro,1520,115,2,3,9
-11.943097,-77.088288,San Martin de Porres,267,63,2,1,10
-12.130632157410371,-77.02618516981602,Miraflores,2299,217,2,3,10
-11.933586,-77.060764,Comas,514,123,3,2,5
-12.11248444,-77.03239515,Miraflores,1300,125,2,3,10
-11.93462712,-77.06420316,Comas,387,84,3,1,5
-12.105917,-76.97837,Santiago de Surco,1069,118,3,1,10
-12.125575,-77.033023,Miraflores,749,45,1,1,10
-12.1050407,-76.9742073,Santiago de Surco,1750,178,2,3,10
-12.1301301,-77.00667,Santiago de Surco,773,60,2,2,10
-12.105937,-77.02772,Miraflores,960,79,2,2,10
-12.00638115,-77.08444141,San Martin de Porres,413,109,3,1,10
-12.019258,-77.063282,San Martin de Porres,267,110,2,1,10
-11.9824899,-77.0859574,San Martin de Porres,227,65,2,1,10
-12.0741537,-77.0349582,Cercado de Lima,750,83,3,2,6
-11.9884254,-77.07688632,San Martin de Porres,227,45,1,1,10
-12.107819,-77.013023,Surquillo,1500,164,3,2,9
-12.098009,-76.945371,La Molina,850,121,3,3,10
-12.13968,-77.022796,Barranco,750,50,1,1,5
-12.049765,-77.06567,Cercado de Lima,533,66,3,2,6
-12.1300345,-76.971992,Santiago de Surco,773,140,2,3,10
-12.0956773,-77.0127862,San Isidro,900,63,1,1,9
-11.99841263,-77.05834374,Independencia,373,65,3,2,12
-12.08799677,-77.02661505,Lince,613,50,1,1,5
-12.07802981,-77.0276381,Cercado de Lima,520,45,1,1,6
-12.0970431,-77.03393710000002,San Isidro,747,50,1,1,9
-12.08995154,-77.01853393,La Victoria,747,83,3,2,2
-12.1115949,-77.0508033,Miraflores,2400,189,3,4,10
-12.138541,-77.0176274,Barranco,1000,50,1,1,5
-12.0887326,-77.0275983,Lince,667,47,1,1,5
-12.093732,-77.0266056,San Isidro,1000,45,1,1,9
-12.1270015,-77.0269713,Miraflores,901,56,1,1,10
-12.08966721,-77.04194828,San Isidro,1067,81,3,2,9
-11.9265408,-77.0597688,Comas,400,67,3,2,5
-12.078351,-77.030552,Cercado de Lima,533,58,2,2,6
-12.099583,-76.989881,San Borja,867,87,3,2,11
-12.1052917,-76.9762549,Santiago de Surco,700,70,2,2,10
-12.06391127,-77.10197963,San Miguel,613,90,3,2,8
-12.0552284,-76.97988787,El Agustino,400,65,3,2,8
-12.09422721,-77.06030763,Magdalena del Mar,950,59,2,2,8
-12.0858224,-77.0218217,La Victoria,400,86,3,2,2
-12.1564944,-76.987879,Santiago de Surco,453,73,2,1,10
-12.0943142,-77.04911369999999,San Isidro,600,45,1,1,9
-11.9737785,-77.0883901,San Martin de Porres,320,70,3,2,10
-12.12119853,-77.03902323,Miraflores,1300,110,3,2,10
-11.92586,-77.061201,Comas,384,70,3,2,5
-12.071934,-77.062443,Pueblo Libre,720,74,3,2,10
-12.092199,-77.029717,San Isidro,1280,109,2,2,9
-12.120359,-77.032846,Miraflores,1800,211,2,3,10
-12.1158902,-77.0357916,Miraflores,890,85,2,3,10
-12.11723,-77.039126,Miraflores,1100,100,3,1,10
-12.321877,-76.836709,Punta Hermosa,1425,108,3,2,4
-12.140365,-77.022547,Barranco,750,42,1,1,5
-12.0717143,-77.0553081,Pueblo Libre,427,90,3,2,10
-12.3382421,-76.819421,Punta Hermosa,1500,62,2,2,4
-12.10384324,-76.86923481,Pachacamac,213,125,3,2,9
-12.1046768,-77.0592303,San Isidro,2650,220,4,4,9
-12.130553,-77.0254431,Miraflores,1000,60,1,2,10
-12.0785744,-77.0354254,Cercado de Lima,480,52,1,2,6
-12.121086,-77.030312,Miraflores,667,40,1,1,10
-12.0751936,-76.9885673,Ate,507,75,3,2,12
-12.0301428,-76.9353201,Ate,427,120,3,2,12
-12.0867855,-77.0686439,Magdalena del Mar,853,454,3,2,8
-12.0742641,-77.0628765,Pueblo Libre,613,76,2,2,10
-12.1169693,-77.0311217,Miraflores,720,50,1,1,10
-12.11549145,-77.03895215,Miraflores,850,60,1,1,10
-12.13786,-77.021664,Barranco,1699,105,3,1,5
-11.9913901,-77.0735072,San Martin de Porres,453,100,3,2,10
-12.169868,-77.0214485,Chorrillos,587,90,3,2,10
-11.9326188,-77.0608143,Comas,347,75,3,2,5
-12.00836738,-77.07907423,San Martin de Porres,253,75,2,1,10
-11.9344787,-77.0645034,Comas,347,90,3,3,5
-12.1329785,-77.0211223,Miraflores,1067,79,2,2,10
-12.17613683,-77.01165296,Chorrillos,533,104,3,1,10
-12.081063,-77.05715,Jesus Maria,645,56,2,2,7
-12.079548,-77.0502254,Jesus Maria,880,95,3,3,7
-12.1160371,-76.9802169,Santiago de Surco,1100,102,3,2,10
-12.0965936,-77.0718242,Magdalena del Mar,613,54,2,2,8
-12.0821563,-77.0499138,Jesus Maria,667,42,1,1,7
-12.0968655,-77.0238732,San Isidro,800,45,1,1,9
-12.0914193,-77.0588528,Magdalena del Mar,760,42,1,1,8
-11.9751447,-77.08179721,San Martin de Porres,613,145,4,5,10
-12.1319243,-77.0073474,Santiago de Surco,747,61,2,2,10
-12.08429473,-77.04343278,Lince,480,42,1,1,5
-12.1172277,-77.0403777,Miraflores,1050,69,2,2,10
-12.3818228,-76.7844652,San Bartolo,800,66,3,2,9
-12.0955087,-77.0128064,San Isidro,893,57,2,2,9
-12.1274384,-77.0276583,Miraflores,826,62,2,2,10
-12.1900482,-77.0068129,Chorrillos,360,60,1,2,10
-12.0742935,-76.9136304,La Molina,613,70,2,1,10
-12.1189059,-77.0432222,Miraflores,560,70,1,1,10
-12.1245251,-77.0334102,Miraflores,1400,130,1,1,10
-12.0934014,-77.0264752,San Isidro,907,62,2,2,9
-12.1138902,-77.0477655,Miraflores,950,59,2,2,10
-12.116507,-76.9952877,Santiago de Surco,747,90,2,1,10
-12.089076,-77.054483,Jesus Maria,707,63,2,2,7
-12.0927473,-77.0582453,Magdalena del Mar,640,46,1,1,8
-12.1396801,-77.0227964,Barranco,667,50,1,1,5
-12.0943142,-77.04911369999999,San Isidro,750,55,1,1,9
-12.092644,-77.027013,San Isidro,900,46,1,1,9
-12.0811255,-77.0924929,San Miguel,800,70,2,2,8
-12.1185844,-77.03753,Miraflores,1733,160,3,2,10
-12.0317613,-77.0763452,San Martin de Porres,200,60,1,1,10
-12.1316526,-77.027638,Miraflores,800,100,2,2,10
-12.0694286,-77.0548101,Pueblo Libre,427,34,1,1,10
-12.119692,-77.01813,Miraflores,683,54,2,2,10
-12.0827304,-76.96818,La Molina,2187,230,3,5,10
-12.1131637,-76.933355,La Molina,333,65,1,1,10
-12.0926733,-77.0274512,San Isidro,800,47,1,1,9
-12.105939,-76.942277,La Molina,973,130,3,2,10
-12.129944,-77.023466,Miraflores,800,65,1,5,10
-12.0820795,-77.0499673,Jesus Maria,533,42,1,1,7
-12.098965,-77.042291,San Isidro,6900,537,4,4,9
-11.930674,-77.064215,Comas,235,50,3,1,5
-12.09005286,-77.01968111,La Victoria,640,57,2,2,2
-12.113714,-76.9772673,Santiago de Surco,907,104,4,1,10
-12.115205,-77.0433,Miraflores,2200,209,3,4,10
-12.0975516,-77.0711005,Magdalena del Mar,667,75,3,2,8
-11.9890777,-77.0967043,San Martin de Porres,293,70,2,1,10
-12.1202775,-77.00664,Surquillo,800,65,3,2,9
-12.1223825,-77.0354927,Miraflores,1493,152,3,3,10
-12.117167,-77.042549,Miraflores,693,73,2,1,10
-12.124876,-76.995538,Santiago de Surco,720,85,2,1,10
-12.0942013,-77.0278638,San Isidro,1300,100,2,2,9
-12.138498,-77.025499,Barranco,790,36,1,1,5
-12.123786,-77.02524,Miraflores,1350,120,3,1,10
-12.0911747,-77.024932,San Isidro,613,45,1,1,9
-11.9744449,-77.0958963,San Martin de Porres,213,80,2,1,10
-12.1379774,-77.0220526,Barranco,587,35,1,1,5
-12.079368,-77.104027,San Miguel,647,62,3,2,8
-12.130769,-77.020429,Miraflores,950,70,2,2,10
-12.0641436,-77.1039503,San Miguel,613,85,3,2,8
-12.030038,-76.963147,El Agustino,610,120,3,3,8
-12.0974067,-77.0007038,San Borja,2000,172,4,4,11
-12.05744,-77.0438986,Cercado de Lima,790,112,3,2,6
-12.1240033,-77.0260181,Miraflores,1100,105,3,2,10
-12.0862833,-77.0175832,La Victoria,587,38,1,2,2
-12.0179491,-76.9875247,San Juan de Lurigancho,400,75,2,2,8
-12.1156771,-77.037994,Miraflores,1250,90,1,2,10
-12.080687,-77.10751,San Miguel,640,90,3,2,8
-12.116415,-77.039843,Miraflores,1150,81,2,2,10
-12.068022,-77.047541,Jesus Maria,558,60,1,1,7
-12.0760209,-77.0997151,San Miguel,587,78,3,2,8
-12.0939805,-77.0577785,Magdalena del Mar,780,70,2,1,8
-11.8763123,-77.033058,Carabayllo,320,82,3,2,2
-12.0954098,-77.0416505,San Isidro,1467,170,4,4,9
-12.1266442,-77.0170088,Miraflores,480,35,1,1,10
-12.1087757,-77.0049957,Surquillo,667,71,2,1,9
-11.88950292,-77.03285075,Carabayllo,213,70,2,1,2
-12.3096092,-76.838624,Punta Hermosa,320,45,2,1,4
-12.094725,-76.9936473,San Borja,800,116,4,3,11
