id_portal,url,fuente,precio_usd,area_final_m2,dormitorios,banos,cocheras,antiguedad_anios,amenities_count,tipo_propiedad,latitud,longitud,distrito_oficial,h3_index_8,dist_mar_km,dist_centro_km,area_por_dormitorio,mismatch_type,precision_geocoding,cantidad_denuncias,count_1km_supermercados,dist_nearest_m_supermercados,count_1km_farmacias,dist_nearest_m_farmacias,count_1km_colegios,dist_nearest_m_colegios,count_1km_hospitales,dist_nearest_m_hospitales,count_1km_bancos,dist_nearest_m_bancos,count_1km_universidades,dist_nearest_m_universidades,count_1km_parqueos,dist_nearest_m_parqueos,tiene_numero_de_pisos,tiene_ascensores,tiene_cocina,tiene_centros_comerciales_cercanos,tiene_piso_en_el_que_se_encuentra,tiene_seguridad,tiene_exteriores,tiene_reposteros_en_cocina,tiene_closet,tiene_recepcion,tiene_intercomunicador,tiene_cerca_a_colegios,tiene_amueblado_a,tiene_mascotas,tiene_cerca_a_parque_a_menos_de_2_cdras,tiene_tipo_de_cochera,tiene_terraza,tiene_piscina,tiene_av_acceso_asfaltada,tiene_vista_a_la_ciudad,tiene_walk_in_closet,tiene_bano_de_servicio,tiene_cuartos_de_servicio,tiene_numero_de_departamentos,tiene_sistema_contra_incendios,tiene_acabados_de_lujo,tiene_jardines,tiene_en_condominio,tiene_vista_al_mar,tiene_vista_parque,tiene_caseta_de_guardia,tiene_frente_a_parque,tiene_cerco_de_material_noble,tiene_portero_electrico,tiene_av_acceso_afirmada,tiene_duplex,tiene_frente_al_mar_primera_fila,tiene_jacuzzi
149128165,https://www.adondevivir.com/propiedades/clasificado/alclapin-amplio-departamento-de-1-dormitorio-en-san-borja-149128165.html,adondevivir,782.61,71.0,1.0,1.0,,15.0,7.0,Departamento,-12.0884471,-76.9862463,San Borja,888e62c72bfffff,6.127399171523532,6.555127189791063,71.0,ninguno,exacta,4,10.0,354.0,55.0,82.9,47.0,182.4,33.0,79.3,29.0,323.0,10.0,163.1,13.0,307.8,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
149131227,https://www.adondevivir.com/propiedades/clasificado/alclapin-alquler-departameto-exclusivo-en-san-borja-149131227.html,adondevivir,1500.0,125.0,4.0,3.0,,10.0,1.0,Departamento,-12.0904264,-76.9863944,San Borja,888e62c723fffff,6.049385287378109,6.702854892663017,31.25,ninguno,exacta,0,9.0,367.1,11.0,739.0,31.0,18.0,23.0,438.0,19.0,495.9,10.0,672.2,9.0,385.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
149131408,https://www.adondevivir.com/propiedades/clasificado/alclapin-alquiler-en-san-miguel-incluido-estacionamiento-149131408.html,adondevivir,608.7,58.0,1.0,1.0,1.0,5.0,20.0,Departamento,-12.081137,-77.09201600000002,San Miguel,888e62c189fffff,1.0405439005830388,7.913391802293809,58.0,ninguno,exacta,1,18.0,314.7,55.0,194.6,60.0,55.0,22.0,198.4,35.0,271.2,12.0,186.3,14.0,237.5,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
149133329,https://urbania.pe/inmueble/clasificado/alclcain-alquiler-de-casa-en-corpac-san-isidro-4-dormitorios-149133329,urbania,3600.0,399.0,4.0,3.0,4.0,,7.0,Casa,-12.0947512,-77.0141292,San Isidro,888e62c091fffff,3.0348838946967542,5.598890778882428,99.75,ninguno,exacta,23,23.0,231.2,33.0,308.6,29.0,216.5,60.0,364.1,48.0,371.0,13.0,511.0,60.0,101.3,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
149133564,https://www.adondevivir.com/propiedades/clasificado/alclapin-departamento-amoblado-en-la-victoria-149133564.html,adondevivir,911.0,65.0,3.0,2.0,1.0,3.0,0.0,Departamento,-12.0778368,-77.0274504,Cercado de Lima,888e62c08bfffff,3.3143202134803618,3.497475428927881,21.666666666666668,frontera,exacta,42,18.0,242.9,60.0,222.5,60.0,304.6,53.0,379.1,60.0,225.6,21.0,366.4,34.0,104.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
149137176,https://www.adondevivir.com/propiedades/clasificado/alclapin-surco-alquiler-de-departamento-cerca-a-parque-149137176.html,adondevivir,900.0,95.0,3.0,2.0,1.0,13.0,16.0,Departamento,-12.1188929,-76.9755903,Santiago de Surco,888e62c551fffff,6.066381804499471,9.90321565635758,31.666666666666668,ninguno,exacta,6,6.0,225.8,17.0,462.2,36.0,202.9,12.0,172.6,16.0,289.8,11.0,35.8,4.0,928.8,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
149139664,https://www.adondevivir.com/propiedades/clasificado/alclapin-lindo-departamento-san-miguel-alquiler-77-m-sup2-149139664.html,adondevivir,652.17,77.0,3.0,2.0,,6.0,8.0,Departamento,-12.0870944,-77.081061,San Miguel,888e62c1d7fffff,1.0329948812968472,7.28980753834213,25.666666666666668,ninguno,exacta,1,19.0,404.1,60.0,74.9,60.0,170.5,16.0,216.0,42.0,204.4,4.0,430.9,9.0,632.9,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
149140974,https://www.adondevivir.com/propiedades/clasificado/alclapin-departamento-en-alquiler-san-borja-149140974.html,adondevivir,1057.97,90.0,3.0,2.0,1.0,4.0,3.0,Departamento,-12.0977768,-77.0084339,San Borja,888e62c09bfffff,3.5247227410028974,6.115328628018612,30.0,ninguno,exacta,11,15.0,384.0,43.0,310.4,45.0,109.2,60.0,135.8,42.0,316.9,8.0,544.7,47.0,208.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
149141737,https://www.adondevivir.com/propiedades/clasificado/alclapin-duplex-en-alquiler-frente-a-parque-los-parrales-de-149141737.html,adondevivir,1600.0,120.0,3.0,2.0,1.0,20.0,1.0,Departamento,-12.1668399,-76.9936136,Chorrillos,888e62c533fffff,3.1606052030400176,13.91905326444146,40.0,frontera,exacta,12,8.0,202.3,57.0,75.9,42.0,120.4,11.0,23.4,16.0,82.7,6.0,411.3,3.0,235.4,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
149141775,https://www.adondevivir.com/propiedades/clasificado/alclapin-alquiler-de-departamento-flat-en-estreno-149141775.html,adondevivir,890.0,83.0,3.0,2.0,1.0,,5.0,Departamento,-12.0936734,-77.0693873,Magdalena del Mar,888e62c0a5fffff,0.4354245436477404,6.884614800348147,27.666666666666668,ninguno,exacta,1,21.0,182.5,60.0,50.3,60.0,55.8,45.0,109.1,42.0,126.8,9.0,150.9,17.0,57.4,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
149141833,https://www.adondevivir.com/propiedades/clasificado/alclapin-mini-departamento-en-alquiler-149141833.html,adondevivir,714.0,47.0,1.0,1.0,1.0,25.0,7.0,Departamento,-12.0949386,-77.0460316,San Isidro,888e62c0bdfffff,1.2968085739871071,5.72401398049197,47.0,ninguno,exacta,16,12.0,623.4,18.0,150.4,21.0,102.5,12.0,403.8,31.0,158.3,14.0,272.8,41.0,327.5,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
149142050,https://www.adondevivir.com/propiedades/clasificado/alclapin-departamento-en-pueblo-libre-149142050.html,adondevivir,565.0,64.0,2.0,2.0,1.0,,1.0,Departamento,-12.084268,-77.0648161,Pueblo Libre,888e62c0adfffff,0.7253161369262168,5.772741731010387,32.0,ninguno,cuadra,186,11.0,306.6,60.0,140.0,60.0,102.9,60.0,114.9,37.0,25.7,12.0,357.3,16.0,193.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
149142309,https://www.adondevivir.com/propiedades/clasificado/alclapin-departamento-en-surquillo-149142309.html,adondevivir,744.0,80.0,3.0,2.0,,,1.0,Departamento,-12.1145505,-76.9976118,Surquillo,888e62c547fffff,3.967832713225856,8.288895522396372,26.666666666666668,ninguno,exacta,50,7.0,387.6,60.0,91.3,60.0,5.1,45.0,204.3,32.0,296.1,8.0,345.8,13.0,263.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
149145706,https://www.adondevivir.com/propiedades/clasificado/alclapin-hermoso-depa-en-miraflores-full-amoblado!-149145706.html,adondevivir,750.0,36.0,1.0,1.0,1.0,,5.0,Departamento,-12.1201755,-77.0342454,Miraflores,888e62ce59fffff,1.289084326371996,8.227212998703742,36.0,ninguno,exacta,35,11.0,244.2,42.0,22.8,40.0,265.6,60.0,149.1,57.0,167.9,22.0,145.7,55.0,187.1,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
149145833,https://www.adondevivir.com/propiedades/clasificado/alclapin-alquilo-lindo-departamento-la-mejor-zona-de-san-isidro-149145833.html,adondevivir,2800.0,223.0,3.0,2.0,2.0,19.0,11.0,Departamento,-12.0974182,-77.0393885,San Isidro,888e62c0b9fffff,0.8456751735331323,5.795198021905181,74.33333333333333,ninguno,cuadra,36,18.0,231.2,51.0,108.2,42.0,118.5,46.0,355.8,55.0,130.9,28.0,266.7,60.0,24.5,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
149146085,https://www.adondevivir.com/propiedades/clasificado/alclapin-alquilo-estreno-moderno-departamento-frente-al-golf-149146085.html,adondevivir,2600.0,150.0,2.0,2.0,2.0,,18.0,Departamento,-12.0912176,-77.0387835,San Isidro,888e62c087fffff,1.5382298651190702,5.107400428855004,75.0,ninguno,exacta,37,33.0,215.7,60.0,140.0,60.0,193.1,60.0,202.9,60.0,262.5,28.0,267.3,60.0,169.6,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
149147053,https://www.adondevivir.com/propiedades/clasificado/alclapin-alquilo-departamento-de-60.5-m-sup2-149147053.html,adondevivir,579.71,60.0,2.0,1.0,,22.0,7.0,Departamento,-12.1095444,-76.9399889,La Molina,888e62c447fffff,10.07229852682286,11.913138096979283,30.0,ninguno,exacta,21,6.0,202.6,16.0,197.9,17.0,173.2,2.0,687.6,8.0,218.8,2.0,748.3,1.0,852.4,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
149147384,https://www.adondevivir.com/propiedades/clasificado/alclapin-departamento-en-san-miguel-1er-piso-nicolas-149147384.html,adondevivir,579.71,71.0,2.0,2.0,,13.0,5.0,Departamento,-12.0799732,-77.0774911,San Miguel,888e62c1d1fffff,0.637919467970229,6.505100242118014,35.5,ninguno,exacta,240,10.0,261.9,50.0,213.2,60.0,58.1,20.0,171.2,46.0,266.8,43.0,177.3,19.0,258.7,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
149147492,https://www.adondevivir.com/propiedades/clasificado/alclapin-alquiler-lindo-departamento-amoblado-3-dorm.-149147492.html,adondevivir,1100.0,100.0,3.0,1.0,1.0,18.0,9.0,Departamento,-12.1237997,-77.0348612,Miraflores,888e62ce59fffff,0.9593267246137508,8.634201713071723,33.333333333333336,ninguno,exacta,35,11.0,244.2,42.0,22.8,40.0,265.6,60.0,149.1,57.0,167.9,22.0,145.7,55.0,187.1,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
149148292,https://www.adondevivir.com/propiedades/clasificado/alclapin-alquiler-departamento-en-2do.-piso-remodelado-03-149148292.html,adondevivir,579.71,120.0,3.0,2.0,,39.0,12.0,Departamento,-12.0587989,-77.0929601,Bellavista,888e62c1c9fffff,0.7243316667233164,7.143933212556873,40.0,ninguno,exacta,46,10.0,159.2,37.0,220.7,40.0,114.5,14.0,394.8,49.0,162.1,26.0,430.5,9.0,480.4,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
149148438,https://www.adondevivir.com/propiedades/clasificado/alclapin-miraflores-calle-grau-alquilo-hermoso-departamento-149148438.html,adondevivir,750.0,70.0,1.0,1.0,1.0,6.0,10.0,Departamento,-12.1190577,-77.034764,Miraflores,888e62ce59fffff,1.425347688243089,8.107825791452251,70.0,ninguno,exacta,35,11.0,244.2,42.0,22.8,40.0,265.6,60.0,149.1,57.0,167.9,22.0,145.7,55.0,187.1,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
149148633,https://www.adondevivir.com/propiedades/clasificado/alclapin-alquiler-3-dorm.-2-banos-con-terraza-piso-6-sin-149148633.html,adondevivir,289.57,75.0,3.0,2.0,,5.0,0.0,Departamento,-12.015472,-77.0842584,San Martin de Porres,888e62c06bfffff,5.629785069560346,6.971188642904938,25.0,ninguno,exacta,59,19.0,117.9,60.0,80.6,60.0,138.4,12.0,228.9,45.0,36.2,3.0,742.6,5.0,362.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
149150225,https://www.adondevivir.com/propiedades/clasificado/alclapin-san-miguel:-alquilo-departamento-amoblado-en-149150225.html,adondevivir,665.0,65.0,2.0,2.0,1.0,12.0,17.0,Departamento,-12.0853026,-77.0970354,San Miguel,888e62c181fffff,1.7286803484377402,8.616902909978437,32.5,ninguno,cuadra,0,4.0,666.5,14.0,611.4,16.0,662.9,3.0,554.6,9.0,649.8,3.0,587.4,2.0,435.6,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
149151531,https://www.adondevivir.com/propiedades/clasificado/alclapin-av-boulevard-de-surco-206-san-borja-149151531.html,adondevivir,1100.0,97.0,2.0,2.0,1.0,5.0,0.0,Departamento,-12.106577,-76.992257,San Borja,888e62c54bfffff,4.920587686920612,7.76561793158898,48.5,ninguno,cuadra,3,10.0,429.7,22.0,403.0,25.0,249.0,30.0,417.4,36.0,306.9,9.0,574.1,10.0,309.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
149152025,https://www.adondevivir.com/propiedades/clasificado/alclapin-moderno-departamento-a-estrenar-149152025.html,adondevivir,749.0,46.0,1.0,1.0,,,9.0,Departamento,-12.0920494,-77.0313155,San Isidro,888e62c083fffff,1.7219976852845436,5.085205732983411,46.0,ninguno,cuadra,59,35.0,86.8,60.0,94.6,60.0,143.1,60.0,142.5,60.0,190.2,36.0,246.6,60.0,307.3,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
149152634,https://www.adondevivir.com/propiedades/clasificado/alclapin-departamentos-amoblados-y-sin-amoblar.-parque-kennedy-149152634.html,adondevivir,930.0,60.0,2.0,2.0,,,18.0,Departamento,-12.1219632,-77.0215783,Miraflores,888e62c561fffff,1.3593955736727752,8.435883101091601,30.0,ninguno,cuadra,42,18.0,344.7,60.0,198.5,52.0,203.2,35.0,95.3,54.0,176.9,9.0,661.5,40.0,335.7,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
149155056,https://www.adondevivir.com/propiedades/clasificado/alclapin-moderno-dpto-1-dorm.-barranco-amoblado-y-equipado-149155056.html,adondevivir,695.65,44.0,1.0,1.0,,4.0,4.0,Departamento,-12.1394891,-77.0231343,Barranco,888e62c521fffff,1.2033711980371495,10.367463181772234,44.0,ninguno,cuadra,60,11.0,160.3,30.0,132.1,58.0,75.8,10.0,192.7,26.0,74.3,8.0,184.5,23.0,119.9,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
149159209,https://www.adondevivir.com/propiedades/clasificado/alclapin-departamento-de-60-m-sup2--con-1-habitacion-en-149159209.html,adondevivir,570.0,60.0,1.0,1.0,,20.0,8.0,Departamento,-12.0933856,-76.9827128,Santiago de Surco,888e62c73dfffff,6.361023717851675,7.216924702672287,60.0,frontera,exacta,0,3.0,689.8,5.0,643.4,19.0,264.0,6.0,708.6,13.0,437.4,3.0,766.6,18.0,274.5,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
149159734,https://www.adondevivir.com/propiedades/clasificado/alclapin-alquilo-departamento-de-estreno-en-centro-financiero-149159734.html,adondevivir,1000.0,60.0,2.0,2.0,1.0,,7.0,Departamento,-12.0919109,-77.0267979,San Isidro,888e62c095fffff,2.0441830972998702,5.0639645594313585,30.0,ninguno,exacta,78,23.0,45.8,44.0,34.8,50.0,160.7,60.0,190.2,60.0,29.9,26.0,106.7,60.0,57.2,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
149159945,https://www.adondevivir.com/propiedades/clasificado/alclapin-lindo-flat-amoblado-moderno!-149159945.html,adondevivir,750.0,60.0,1.0,2.0,1.0,9.0,0.0,Departamento,-12.1405385,-77.0241077,Barranco,888e62c521fffff,1.2390514315035142,10.478611703588232,60.0,ninguno,exacta,60,11.0,160.3,30.0,132.1,58.0,75.8,10.0,192.7,26.0,74.3,8.0,184.5,23.0,119.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
149160202,https://www.adondevivir.com/propiedades/clasificado/alclapin-alquilo-habitacion-roomate-149160202.html,adondevivir,400.0,100.0,,2.0,,3.0,5.0,Departamento,-12.1277001,-77.0332629,Miraflores,888e62ce5bfffff,0.510356985837342,9.054979676607497,,ninguno,exacta,34,15.0,149.7,34.0,136.2,33.0,264.4,44.0,136.0,60.0,183.4,23.0,80.5,60.0,154.8,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
149162768,https://www.adondevivir.com/propiedades/clasificado/alclapin-exclusivo-dpto-amoblado-frente-a-parque-a-pasos-del-149162768.html,adondevivir,3200.0,243.0,3.0,3.0,2.0,11.0,20.0,Departamento,-12.0959211,-77.0493116,San Isidro,888e62c0a3fffff,1.4297185001733883,5.95336421377624,81.0,ninguno,exacta,23,11.0,471.6,27.0,14.6,35.0,151.1,42.0,152.4,30.0,236.3,17.0,309.5,20.0,119.2,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
149169164,https://www.adondevivir.com/propiedades/clasificado/alclapin-alquiler-departamento-85-m-sup2--san-miguel-149169164.html,adondevivir,560.0,65.0,2.0,1.0,,,3.0,Departamento,-12.0870944,-77.081061,San Miguel,888e62c1d7fffff,1.0329948812968472,7.28980753834213,32.5,ninguno,exacta,1,19.0,404.1,60.0,74.9,60.0,170.5,16.0,216.0,42.0,204.4,4.0,430.9,9.0,632.9,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
149170247,https://www.adondevivir.com/propiedades/clasificado/alclapin-departamento-amoblado-en-alquiler-san-borja.-149170247.html,adondevivir,1400.0,180.0,4.0,3.0,2.0,20.0,6.0,Departamento,-12.1007577,-77.00508769999999,San Borja,888e62c54dfffff,3.8249821118162703,6.558534440391117,45.0,ninguno,exacta,1,8.0,40.8,38.0,130.9,60.0,66.7,37.0,113.3,28.0,185.6,3.0,243.2,16.0,441.2,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
149171109,https://www.adondevivir.com/propiedades/clasificado/alclapin-flat-de-estreno-82-m-sup2--3-hab-estacionamiento-149171109.html,adondevivir,811.59,82.0,3.0,2.0,1.0,,5.0,Departamento,-12.0895718,-77.0827128,San Miguel,888e62c1d7fffff,1.2871043279111845,7.602321154995137,27.333333333333332,ninguno,exacta,1,19.0,404.1,60.0,74.9,60.0,170.5,16.0,216.0,42.0,204.4,4.0,430.9,9.0,632.9,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
149171878,https://www.adondevivir.com/propiedades/clasificado/alclapin-malecon-cisneros-149171878.html,adondevivir,2200.0,200.0,3.0,4.0,2.0,20.0,0.0,Departamento,-12.1247695,-77.0373416,Miraflores,888e62ce59fffff,1.056873314614614,8.7671579863877,66.66666666666667,ninguno,exacta,35,11.0,244.2,42.0,22.8,40.0,265.6,60.0,149.1,57.0,167.9,22.0,145.7,55.0,187.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
