latitud,longitud,distrito_oficial,dist_mar_km,cantidad_denuncias,count_1km_supermercados,count_1km_farmacias,count_1km_colegios,count_1km_hospitales,count_1km_bancos,count_1km_universidades,count_1km_parqueos,dist_nearest_m_supermercados,dist_nearest_m_farmacias,dist_nearest_m_colegios,dist_nearest_m_hospitales,dist_nearest_m_bancos,dist_nearest_m_universidades,dist_nearest_m_parqueos
-12.1340857,-77.0281975,Miraflores,0.3951260075406569,25,13.0,17.0,42.0,17.0,24.0,12.0,29.0,483.0,405.0,216.5,295.0,84.6,129.7,129.1
-12.0840164,-77.0469341,Jesus Maria,2.3851700988784588,60,22.0,60.0,60.0,60.0,43.0,25.0,36.0,119.6,200.8,136.0,172.9,163.8,106.4,112.1
-12.120345,-77.0250496,Miraflores,1.3012855222654365,43,19.0,60.0,60.0,60.0,60.0,30.0,60.0,151.7,71.3,137.2,56.6,48.8,109.4,16.9
-12.1159214,-77.0324274,Miraflores,1.467171660472508,24,17.0,60.0,53.0,60.0,60.0,23.0,60.0,256.2,199.7,212.4,110.7,254.7,177.9,74.0
-12.1373546,-77.0219119,Barranco,1.1280003281357565,25,13.0,17.0,42.0,17.0,24.0,12.0,29.0,483.0,405.0,216.5,295.0,84.6,129.7,129.1
-12.1099869,-77.0496178,Miraflores,1.183595444882771,13,12.0,18.0,22.0,25.0,27.0,4.0,22.0,83.3,149.2,95.4,332.3,393.4,785.0,269.1
-12.1270431,-77.0328783,Miraflores,0.5399074336417115,34,15.0,34.0,33.0,44.0,60.0,23.0,60.0,149.7,136.2,264.4,136.0,183.4,80.5,154.8
-12.0946251,-77.0508119,San Isidro,1.6470346003410783,77,21.0,46.0,56.0,58.0,58.0,24.0,40.0,317.5,211.6,64.4,390.8,198.6,170.8,181.8
-12.0910696,-77.0584875,Magdalena del Mar,1.041094550810787,42,16.0,52.0,60.0,60.0,43.0,23.0,31.0,28.8,71.2,67.2,70.3,142.1,291.3,222.1
-12.0853992,-77.0488879,San Isidro,2.140095961145755,60,22.0,60.0,60.0,60.0,43.0,25.0,36.0,119.6,200.8,136.0,172.9,163.8,106.4,112.1
-12.1378879,-77.024756,Barranco,0.9547726887488308,25,13.0,17.0,42.0,17.0,24.0,12.0,29.0,483.0,405.0,216.5,295.0,84.6,129.7,129.1
-12.1439689,-77.0017548,Santiago de Surco,2.5647016129154685,20,8.0,36.0,53.0,6.0,17.0,7.0,7.0,221.4,217.6,199.0,450.2,157.1,303.0,162.2
-12.0967296,-77.0190645,San Isidro,2.454949542154297,23,23.0,33.0,29.0,60.0,48.0,13.0,60.0,231.2,308.6,216.5,364.1,371.0,511.0,101.3
-12.1118501,-76.9997622,Surquillo,3.9167259854773584,12,12.0,60.0,49.0,55.0,55.0,7.0,17.0,500.1,287.5,107.7,210.2,252.2,502.4,394.7
-12.0548808,-76.9813883,El Agustino,8.4660239938876,35,9.0,60.0,39.0,5.0,25.0,2.0,4.0,238.0,46.9,146.7,284.1,217.3,858.6,570.7
-12.0927959,-76.9948325,San Borja,5.094884529271964,1,15.0,39.0,56.0,35.0,50.0,10.0,20.0,243.4,380.4,189.1,17.0,287.5,345.3,283.6
-12.1263519,-76.9887488,Santiago de Surco,4.514220849190924,13,8.0,25.0,50.0,31.0,23.0,8.0,9.0,366.0,337.8,82.3,302.6,81.9,521.5,78.3
-12.1270783,-77.0267614,Miraflores,0.5604622945227767,17,19.0,57.0,56.0,58.0,60.0,21.0,60.0,265.9,254.0,94.9,125.7,297.0,213.5,194.0
-12.122428,-77.0350003,Miraflores,1.0972791196192906,35,11.0,42.0,40.0,60.0,57.0,22.0,55.0,244.2,22.8,265.6,149.1,167.9,145.7,187.1
-12.07326,-77.0490886,Jesus Maria,2.773641245709477,234,22.0,60.0,60.0,60.0,60.0,36.0,27.0,92.8,90.8,133.4,101.0,48.3,90.2,158.7
-12.0946539,-77.031355,San Isidro,1.485582555014625,36,18.0,51.0,42.0,46.0,55.0,28.0,60.0,231.2,108.2,118.5,355.8,130.9,266.7,24.5
-12.1813659,-77.0062404,Chorrillos,1.8224994965604169,12,11.0,60.0,60.0,16.0,34.0,3.0,13.0,201.5,304.7,143.1,191.8,256.4,72.9,236.5
-12.0877097,-77.0614286,Magdalena del Mar,0.7585315149691501,42,16.0,52.0,60.0,60.0,43.0,23.0,31.0,28.8,71.2,67.2,70.3,142.1,291.3,222.1
-12.0853992,-77.0488879,San Isidro,2.140095961145755,60,22.0,60.0,60.0,60.0,43.0,25.0,36.0,119.6,200.8,136.0,172.9,163.8,106.4,112.1
-12.1400566,-77.0154238,Santiago de Surco,1.755597681131576,14,8.0,39.0,59.0,10.0,32.0,9.0,13.0,284.5,115.8,78.6,307.8,206.8,223.9,43.2
-12.0944807,-76.9974109,San Borja,4.775936430280511,1,15.0,39.0,56.0,35.0,50.0,10.0,20.0,243.4,380.4,189.1,17.0,287.5,345.3,283.6
-12.0895444,-77.0256499,Lince,2.3211700823920665,26,18.0,37.0,51.0,44.0,60.0,14.0,58.0,515.9,163.5,108.4,49.4,147.3,294.7,247.1
-12.1405385,-77.0241077,Barranco,1.2390514315035142,60,11.0,30.0,58.0,10.0,26.0,8.0,23.0,160.3,132.1,75.8,192.7,74.3,184.5,119.9
-12.0899582,-77.0659856,Magdalena del Mar,0.2190722246105108,1,21.0,60.0,60.0,45.0,42.0,9.0,17.0,182.5,50.3,55.8,109.1,126.8,150.9,57.4
-12.0787957,-77.0594949,Pueblo Libre,1.5515683708962993,315,17.0,60.0,60.0,60.0,46.0,23.0,11.0,90.6,250.9,94.6,247.8,324.8,480.3,476.8
-12.1023984,-77.0290282,San Isidro,1.2274631813413026,29,18.0,43.0,48.0,59.0,39.0,21.0,58.0,519.2,70.9,312.0,26.3,115.2,214.6,381.3
-12.1022152,-77.0307816,San Isidro,1.048998157705456,29,18.0,43.0,48.0,59.0,39.0,21.0,58.0,519.2,70.9,312.0,26.3,115.2,214.6,381.3
-12.0966821,-76.9813965,Santiago de Surco,6.438398421798457,0,3.0,0.0,20.0,4.0,8.0,2.0,13.0,167.9,489.8,357.3,792.6,325.2,869.3,331.1
-12.1394891,-77.0231343,Barranco,1.2033711980371495,60,11.0,30.0,58.0,10.0,26.0,8.0,23.0,160.3,132.1,75.8,192.7,74.3,184.5,119.9
-12.1097344,-76.9685233,Santiago de Surco,7.089488228216204,14,7.0,22.0,33.0,32.0,31.0,22.0,25.0,435.3,195.6,138.2,140.6,173.6,388.2,162.9
-12.0889531,-77.0141023,La Victoria,3.333508639216068,16,15.0,44.0,33.0,60.0,29.0,7.0,42.0,290.5,44.0,261.8,184.2,214.7,357.3,229.1
-12.0974182,-77.0393885,San Isidro,0.8456751735331323,36,18.0,51.0,42.0,46.0,55.0,28.0,60.0,231.2,108.2,118.5,355.8,130.9,266.7,24.5
-12.066757,-77.0543135,Brena,2.98233714956257,134,19.0,60.0,60.0,45.0,48.0,22.0,18.0,118.9,371.6,169.7,152.0,365.2,324.1,78.2
-12.0920492,-77.0649069,Magdalena del Mar,0.4062301957053622,1,21.0,60.0,60.0,45.0,42.0,9.0,17.0,182.5,50.3,55.8,109.1,126.8,150.9,57.4
-12.1518424,-77.0195535,Barranco,0.4448791978770421,38,10.0,38.0,52.0,10.0,33.0,6.0,26.0,447.4,76.2,21.7,347.0,74.1,340.4,243.8
-12.0949224,-77.0588951,Magdalena del Mar,1.1311924402575488,42,16.0,52.0,60.0,60.0,43.0,23.0,31.0,28.8,71.2,67.2,70.3,142.1,291.3,222.1
-12.0732084,-77.1244189,La Perla,3.32659059403923,11,7.0,30.0,40.0,15.0,12.0,1.0,4.0,109.0,58.0,59.2,44.4,207.8,937.9,16.6
-11.9929655842,-77.0854931916,San Martin de Porres,8.076312635016041,36,15.0,60.0,60.0,42.0,39.0,9.0,4.0,122.7,80.2,124.7,120.2,303.2,140.3,252.8
-12.1231682,-77.0319569,Miraflores,0.8964651936621947,34,15.0,34.0,33.0,44.0,60.0,23.0,60.0,149.7,136.2,264.4,136.0,183.4,80.5,154.8
-12.0782247,-77.0356511,Cercado de Lima,3.0145921242788205,63,31.0,60.0,60.0,60.0,60.0,39.0,57.0,96.3,36.4,46.9,48.4,90.4,89.1,119.3
-12.070885,-77.1045717,San Miguel,1.2294256772165268,0,10.0,46.0,60.0,16.0,23.0,7.0,11.0,324.4,101.4,87.6,313.8,113.1,81.3,307.9
-12.136633,-77.01007,Santiago de Surco,2.2553286317872283,18,8.0,19.0,37.0,17.0,19.0,7.0,5.0,294.7,159.9,206.5,78.9,213.6,449.2,702.0
-12.1096643,-77.0492225,Miraflores,1.1288801589650532,13,12.0,18.0,22.0,25.0,27.0,4.0,22.0,83.3,149.2,95.4,332.3,393.4,785.0,269.1
-12.1253816,-77.0239003,Miraflores,0.9110549999832424,17,19.0,57.0,56.0,58.0,60.0,21.0,60.0,265.9,254.0,94.9,125.7,297.0,213.5,194.0
-12.0871034,-77.0833748,San Miguel,1.0130719001822426,1,19.0,60.0,60.0,16.0,42.0,4.0,9.0,404.1,74.9,170.5,216.0,204.4,430.9,632.9
-12.129128,-77.0235121,Miraflores,0.7353895512880343,17,19.0,57.0,56.0,58.0,60.0,21.0,60.0,265.9,254.0,94.9,125.7,297.0,213.5,194.0
-12.126687,-77.0023473,Santiago de Surco,3.0442160926443727,22,11.0,48.0,55.0,30.0,47.0,2.0,8.0,307.5,57.8,30.8,304.5,221.1,328.3,635.7
-12.0898031,-77.0283926,San Isidro,2.109071735804952,59,35.0,60.0,60.0,60.0,60.0,36.0,60.0,86.8,94.6,143.1,142.5,190.2,246.6,307.3
-12.1391606,-77.0232315,Barranco,1.1682532289892231,60,11.0,30.0,58.0,10.0,26.0,8.0,23.0,160.3,132.1,75.8,192.7,74.3,184.5,119.9
-12.079367799999998,-77.1040265,San Miguel,1.875036136317162,1,7.0,27.0,31.0,1.0,18.0,5.0,8.0,107.3,106.9,254.3,889.9,105.2,257.0,36.8
-12.0910953,-77.0273658,San Isidro,2.068202005158068,59,35.0,60.0,60.0,60.0,60.0,36.0,60.0,86.8,94.6,143.1,142.5,190.2,246.6,307.3
-12.0826427,-77.1036331,San Miguel,2.17480437771139,1,7.0,27.0,31.0,1.0,18.0,5.0,8.0,107.3,106.9,254.3,889.9,105.2,257.0,36.8
-12.110515,-77.0461647,Miraflores,0.9084480452482012,14,15.0,31.0,33.0,46.0,34.0,9.0,35.0,350.3,271.3,106.9,287.4,569.2,259.5,234.5
-12.1279138,-77.0260353,Miraflores,0.5509422464554703,17,19.0,57.0,56.0,58.0,60.0,21.0,60.0,265.9,254.0,94.9,125.7,297.0,213.5,194.0
-12.1118501,-76.9997622,Surquillo,3.9167259854773584,12,12.0,60.0,49.0,55.0,55.0,7.0,17.0,500.1,287.5,107.7,210.2,252.2,502.4,394.7
-12.1141932,-76.9917618,Santiago de Surco,4.557831943156626,19,7.0,43.0,47.0,48.0,38.0,9.0,11.0,189.6,130.8,345.8,110.4,202.1,35.6,425.1
-12.0677356,-77.0474958,Jesus Maria,3.3316121100396376,67,18.0,60.0,60.0,60.0,60.0,32.0,27.0,158.3,44.1,118.6,90.8,13.1,52.1,40.5
-12.0165318,-77.04231109999999,Rimac,7.866188493500343,5,1.0,4.0,21.0,5.0,4.0,52.0,16.0,998.5,930.0,647.7,446.3,373.4,290.2,95.6
-12.139283,-77.0233919,Barranco,1.1680515302004189,60,11.0,30.0,58.0,10.0,26.0,8.0,23.0,160.3,132.1,75.8,192.7,74.3,184.5,119.9
-12.1563826,-76.9878105,Santiago de Surco,3.8343338828583775,8,5.0,60.0,37.0,10.0,18.0,3.0,4.0,526.2,126.6,338.2,413.8,344.1,236.8,395.9
-12.1179436,-77.0352801,Miraflores,1.5280041620678704,35,11.0,42.0,40.0,60.0,57.0,22.0,55.0,244.2,22.8,265.6,149.1,167.9,145.7,187.1
-12.0926454,-77.0592068,Magdalena del Mar,1.000296195522098,42,16.0,52.0,60.0,60.0,43.0,23.0,31.0,28.8,71.2,67.2,70.3,142.1,291.3,222.1
-12.0889531,-77.0141023,La Victoria,3.333508639216068,16,15.0,44.0,33.0,60.0,29.0,7.0,42.0,290.5,44.0,261.8,184.2,214.7,357.3,229.1
-12.0817974,-77.01227670000002,La Victoria,3.967660088691867,35,17.0,55.0,54.0,14.0,47.0,4.0,19.0,109.2,291.8,241.4,162.1,140.0,280.8,145.2
-12.085525898870708,-77.07946063964175,San Miguel,0.921090207634304,1,19.0,60.0,60.0,16.0,42.0,4.0,9.0,404.1,74.9,170.5,216.0,204.4,430.9,632.9
-12.0809746,-77.0120345,La Victoria,4.047501706931556,35,17.0,55.0,54.0,14.0,47.0,4.0,19.0,109.2,291.8,241.4,162.1,140.0,280.8,145.2
-12.0910696,-77.0584875,Magdalena del Mar,1.041094550810787,42,16.0,52.0,60.0,60.0,43.0,23.0,31.0,28.8,71.2,67.2,70.3,142.1,291.3,222.1
-12.0760714,-77.0677099,Pueblo Libre,1.5491108276536056,255,11.0,57.0,60.0,16.0,36.0,15.0,2.0,477.6,32.3,104.8,352.0,309.1,380.5,461.0
-12.1284811,-77.0250871,Miraflores,0.6030799282620865,17,19.0,57.0,56.0,58.0,60.0,21.0,60.0,265.9,254.0,94.9,125.7,297.0,213.5,194.0
-12.090596,-77.0336594,San Isidro,1.7437141923556307,59,35.0,60.0,60.0,60.0,60.0,36.0,60.0,86.8,94.6,143.1,142.5,190.2,246.6,307.3
-12.079713,-76.983715,Ate,6.734782998414691,24,16.0,60.0,60.0,11.0,31.0,6.0,11.0,405.0,123.6,91.7,404.3,168.3,685.4,215.3
-12.110515,-77.0461647,Miraflores,0.9084480452482012,14,15.0,31.0,33.0,46.0,34.0,9.0,35.0,350.3,271.3,106.9,287.4,569.2,259.5,234.5
-12.0999956,-77.0377804,San Isidro,0.606538307458488,36,18.0,51.0,42.0,46.0,55.0,28.0,60.0,231.2,108.2,118.5,355.8,130.9,266.7,24.5
-12.0748018,-77.052938,Jesus Maria,2.353314693146661,234,22.0,60.0,60.0,60.0,60.0,36.0,27.0,92.8,90.8,133.4,101.0,48.3,90.2,158.7
-12.1391606,-77.0232315,Barranco,1.1682532289892231,60,11.0,30.0,58.0,10.0,26.0,8.0,23.0,160.3,132.1,75.8,192.7,74.3,184.5,119.9
-12.1262013,-76.9947369,Santiago de Surco,3.870510438876915,12,7.0,50.0,58.0,36.0,38.0,7.0,10.0,243.5,270.2,205.6,327.5,386.5,368.5,428.7
-12.0885433,-77.0344659,San Isidro,1.926287161299984,59,35.0,60.0,60.0,60.0,60.0,36.0,60.0,86.8,94.6,143.1,142.5,190.2,246.6,307.3
-12.112567600000002,-77.0411931,Miraflores,0.8514178899447838,14,15.0,31.0,33.0,46.0,34.0,9.0,35.0,350.3,271.3,106.9,287.4,569.2,259.5,234.5
-12.119096,-77.0303078,Miraflores,1.3240873027990674,43,19.0,60.0,60.0,60.0,60.0,30.0,60.0,151.7,71.3,137.2,56.6,48.8,109.4,16.9
-12.0824235,-77.0460148,Jesus Maria,2.534565602290592,60,22.0,60.0,60.0,60.0,43.0,25.0,36.0,119.6,200.8,136.0,172.9,163.8,106.4,112.1
-12.1392266,-76.9880237,Santiago de Surco,4.141817169990621,25,16.0,34.0,52.0,13.0,16.0,16.0,8.0,90.8,139.6,264.3,159.3,352.3,593.0,282.7
-12.1302499,-77.0212,Miraflores,0.9602952050198648,17,19.0,57.0,56.0,58.0,60.0,21.0,60.0,265.9,254.0,94.9,125.7,297.0,213.5,194.0
-12.0809746,-77.0120345,La Victoria,4.047501706931556,35,17.0,55.0,54.0,14.0,47.0,4.0,19.0,109.2,291.8,241.4,162.1,140.0,280.8,145.2
-12.0785136,-77.0581053,Pueblo Libre,1.669966965544898,315,17.0,60.0,60.0,60.0,46.0,23.0,11.0,90.6,250.9,94.6,247.8,324.8,480.3,476.8
-12.0785136,-77.0581053,Pueblo Libre,1.669966965544898,315,17.0,60.0,60.0,60.0,46.0,23.0,11.0,90.6,250.9,94.6,247.8,324.8,480.3,476.8
-12.066757,-77.0543135,Brena,2.98233714956257,134,19.0,60.0,60.0,45.0,48.0,22.0,18.0,118.9,371.6,169.7,152.0,365.2,324.1,78.2
-12.1269175,-77.0295177,Miraflores,0.4569712447941971,34,15.0,34.0,33.0,44.0,60.0,23.0,60.0,149.7,136.2,264.4,136.0,183.4,80.5,154.8
-12.0982058,-77.070606,Magdalena del Mar,0.955424375938034,0,9.0,17.0,20.0,13.0,13.0,3.0,5.0,369.5,334.0,484.2,518.2,343.7,334.5,623.6
-12.0842583,-77.0252778,La Victoria,2.807415220560336,42,18.0,60.0,60.0,53.0,60.0,21.0,34.0,242.9,222.5,304.6,379.1,225.6,366.4,104.8
-12.1009775,-77.0608705,Magdalena del Mar,1.4459764466388163,2,9.0,23.0,45.0,34.0,17.0,12.0,6.0,109.8,349.9,99.5,26.8,449.4,608.7,452.7
-12.0819061,-77.0459565,Jesus Maria,2.5602008259262794,60,22.0,60.0,60.0,60.0,43.0,25.0,36.0,119.6,200.8,136.0,172.9,163.8,106.4,112.1
-12.0647645,-77.0389234,Cercado de Lima,4.227260302944534,707,15.0,60.0,60.0,52.0,60.0,60.0,58.0,155.8,117.0,193.2,180.2,172.4,132.8,59.4
-12.0833647,-77.0541744,Jesus Maria,1.6745587770764658,163,22.0,60.0,60.0,60.0,50.0,28.0,36.0,366.4,325.6,90.9,93.4,214.1,226.9,313.0
-12.1261249,-77.0202534,Miraflores,1.1901974259649093,17,19.0,57.0,56.0,58.0,60.0,21.0,60.0,265.9,254.0,94.9,125.7,297.0,213.5,194.0
-12.098164,-77.0289929,San Isidro,1.4177339029768403,78,23.0,44.0,50.0,60.0,60.0,26.0,60.0,45.8,34.8,160.7,190.2,29.9,106.7,57.2
-12.0908702,-77.0500951,San Isidro,1.9165755467968568,77,21.0,46.0,56.0,58.0,58.0,24.0,40.0,317.5,211.6,64.4,390.8,198.6,170.8,181.8
-12.0908702,-77.0500951,San Isidro,1.9165755467968568,77,21.0,46.0,56.0,58.0,58.0,24.0,40.0,317.5,211.6,64.4,390.8,198.6,170.8,181.8
-12.0946679,-77.0290306,San Isidro,1.6559944099459944,78,23.0,44.0,50.0,60.0,60.0,26.0,60.0,45.8,34.8,160.7,190.2,29.9,106.7,57.2
-12.1279138,-77.0260353,Miraflores,0.5509422464554703,17,19.0,57.0,56.0,58.0,60.0,21.0,60.0,265.9,254.0,94.9,125.7,297.0,213.5,194.0
-12.1267872,-77.028838,Miraflores,0.4851759553303184,34,15.0,34.0,33.0,44.0,60.0,23.0,60.0,149.7,136.2,264.4,136.0,183.4,80.5,154.8
-12.0938354,-77.0508171,San Isidro,1.7100790476755934,77,21.0,46.0,56.0,58.0,58.0,24.0,40.0,317.5,211.6,64.4,390.8,198.6,170.8,181.8
-12.1253816,-77.0239003,Miraflores,0.9110549999832424,17,19.0,57.0,56.0,58.0,60.0,21.0,60.0,265.9,254.0,94.9,125.7,297.0,213.5,194.0
-12.0772514,-77.1144402,La Perla,2.514801327325832,3,4.0,14.0,8.0,3.0,8.0,1.0,2.0,925.9,609.3,700.2,698.8,611.5,627.8,439.2
-12.0861011,-77.0413595,Lince,2.106653866649762,37,33.0,60.0,60.0,60.0,60.0,28.0,60.0,215.7,140.0,193.1,202.9,262.5,267.3,169.6
-12.0945281,-77.0467,San Isidro,1.373508528244337,16,12.0,18.0,21.0,12.0,31.0,14.0,41.0,623.4,150.4,102.5,403.8,158.3,272.8,327.5
-12.132383,-77.0276738,Miraflores,0.2959728004322754,25,13.0,17.0,42.0,17.0,24.0,12.0,29.0,483.0,405.0,216.5,295.0,84.6,129.7,129.1
-12.1039636518,-76.9828464291,Santiago de Surco,5.942894350958642,0,3.0,0.0,20.0,4.0,8.0,2.0,13.0,167.9,489.8,357.3,792.6,325.2,869.3,331.1
-12.0953873,-77.0482875,San Isidro,1.3980021687445792,16,12.0,18.0,21.0,12.0,31.0,14.0,41.0,623.4,150.4,102.5,403.8,158.3,272.8,327.5
-12.0959211,-77.0493116,San Isidro,1.4297185001733883,23,11.0,27.0,35.0,42.0,30.0,17.0,20.0,471.6,14.6,151.1,152.4,236.3,309.5,119.2
-12.0898156,-77.0685973,Magdalena del Mar,0.0681036080355013,1,21.0,60.0,60.0,45.0,42.0,9.0,17.0,182.5,50.3,55.8,109.1,126.8,150.9,57.4
-12.0885433,-77.0344659,San Isidro,1.926287161299984,59,35.0,60.0,60.0,60.0,60.0,36.0,60.0,86.8,94.6,143.1,142.5,190.2,246.6,307.3
-12.0794141,-77.1040866,San Miguel,1.882845734810528,1,7.0,27.0,31.0,1.0,18.0,5.0,8.0,107.3,106.9,254.3,889.9,105.2,257.0,36.8
-12.10041509967292,-77.051932255542,San Isidro,1.393894655606949,23,11.0,27.0,35.0,42.0,30.0,17.0,20.0,471.6,14.6,151.1,152.4,236.3,309.5,119.2
-12.1121939,-77.0401495,Miraflores,0.8000902973476828,14,15.0,31.0,33.0,46.0,34.0,9.0,35.0,350.3,271.3,106.9,287.4,569.2,259.5,234.5
-12.1121939,-77.0401495,Miraflores,0.8000902973476828,14,15.0,31.0,33.0,46.0,34.0,9.0,35.0,350.3,271.3,106.9,287.4,569.2,259.5,234.5
-12.1242142,-77.0129493,Miraflores,2.001327879018452,10,9.0,38.0,46.0,31.0,33.0,5.0,9.0,241.2,138.7,83.5,205.0,96.9,656.0,111.7
-12.0639763,-77.0589533,Cercado de Lima,3.044426585180167,134,19.0,60.0,60.0,45.0,48.0,22.0,18.0,118.9,371.6,169.7,152.0,365.2,324.1,78.2
-12.1096643,-77.0492225,Miraflores,1.1288801589650532,13,12.0,18.0,22.0,25.0,27.0,4.0,22.0,83.3,149.2,95.4,332.3,393.4,785.0,269.1
-12.119096,-77.0303078,Miraflores,1.3240873027990674,43,19.0,60.0,60.0,60.0,60.0,30.0,60.0,151.7,71.3,137.2,56.6,48.8,109.4,16.9
-12.1353995,-77.027611,Miraflores,0.5538666566485406,25,13.0,17.0,42.0,17.0,24.0,12.0,29.0,483.0,405.0,216.5,295.0,84.6,129.7,129.1
-12.1226096,-77.0307141,Miraflores,0.936194235427348,43,19.0,60.0,60.0,60.0,60.0,30.0,60.0,151.7,71.3,137.2,56.6,48.8,109.4,16.9
-12.12747,-77.0357059,Miraflores,0.7340618095204845,34,15.0,34.0,33.0,44.0,60.0,23.0,60.0,149.7,136.2,264.4,136.0,183.4,80.5,154.8
-12.1194236,-76.9863356,Santiago de Surco,4.918378747606264,13,8.0,25.0,50.0,31.0,23.0,8.0,9.0,366.0,337.8,82.3,302.6,81.9,521.5,78.3
-12.0819996,-77.1012571,San Miguel,2.0089843446813687,1,7.0,27.0,31.0,1.0,18.0,5.0,8.0,107.3,106.9,254.3,889.9,105.2,257.0,36.8
-12.0893981,-77.0336794,San Isidro,1.8660041640063325,59,35.0,60.0,60.0,60.0,60.0,36.0,60.0,86.8,94.6,143.1,142.5,190.2,246.6,307.3
-12.0725376,-77.0877305,San Miguel,0.7959267907717508,1,16.0,48.0,37.0,14.0,42.0,51.0,28.0,533.6,544.8,341.4,405.8,379.4,207.5,148.2
-12.0966952,-77.0437063,San Isidro,1.007543184414051,16,12.0,18.0,21.0,12.0,31.0,14.0,41.0,623.4,150.4,102.5,403.8,158.3,272.8,327.5
-12.1279138,-77.0260353,Miraflores,0.5509422464554703,17,19.0,57.0,56.0,58.0,60.0,21.0,60.0,265.9,254.0,94.9,125.7,297.0,213.5,194.0
-12.1027523,-77.0259014,San Isidro,1.5530838613844942,29,18.0,43.0,48.0,59.0,39.0,21.0,58.0,519.2,70.9,312.0,26.3,115.2,214.6,381.3
-12.0845138,-77.0506799,Jesus Maria,1.979551500309361,163,22.0,60.0,60.0,60.0,50.0,28.0,36.0,366.4,325.6,90.9,93.4,214.1,226.9,313.0
-12.0683779,-77.0911114,San Miguel,0.5655723367969241,0,18.0,55.0,56.0,25.0,39.0,10.0,15.0,161.7,103.4,111.6,309.3,166.2,499.3,170.1
-12.1149745,-77.0117894,Surquillo,2.663614962066116,22,13.0,49.0,58.0,16.0,31.0,4.0,12.0,376.1,231.5,234.6,338.1,194.0,316.7,331.9
-12.1215759,-76.9800506,Santiago de Surco,5.530378754213081,6,6.0,17.0,36.0,12.0,16.0,11.0,4.0,225.8,462.2,202.9,172.6,289.8,35.8,928.8
-12.1309227,-77.0124979,Santiago de Surco,1.9027063795642896,18,8.0,19.0,37.0,17.0,19.0,7.0,5.0,294.7,159.9,206.5,78.9,213.6,449.2,702.0
-12.1354421,-77.0256864,Miraflores,0.681084785410649,25,13.0,17.0,42.0,17.0,24.0,12.0,29.0,483.0,405.0,216.5,295.0,84.6,129.7,129.1
-12.02770466607336,-77.03209944921264,Rimac,7.868576295007978,19,9.0,27.0,60.0,14.0,40.0,3.0,9.0,175.1,147.6,115.2,131.2,62.0,289.0,662.5
-12.1187169,-77.0180125,Miraflores,1.887810022546092,42,18.0,60.0,52.0,35.0,54.0,9.0,40.0,344.7,198.5,203.2,95.3,176.9,661.5,335.7
-12.0829229,-77.067199,Pueblo Libre,0.7917423568520238,186,11.0,60.0,60.0,60.0,37.0,12.0,16.0,306.6,140.0,102.9,114.9,25.7,357.3,193.5
-12.0706969,-77.0763142,Pueblo Libre,1.0899330712181106,339,9.0,39.0,45.0,11.0,16.0,55.0,21.0,499.0,64.7,96.4,126.2,187.6,164.1,237.3
-12.1163964,-77.0452694,Miraflores,1.3907028221174331,14,15.0,31.0,33.0,46.0,34.0,9.0,35.0,350.3,271.3,106.9,287.4,569.2,259.5,234.5
-12.2392677,-76.9070695,Lurin,13.251226460358923,66,1.0,39.0,24.0,6.0,7.0,2.0,1.0,501.3,181.9,183.3,525.3,581.1,532.4,181.4
-12.1279138,-77.0260353,Miraflores,0.5509422464554703,17,19.0,57.0,56.0,58.0,60.0,21.0,60.0,265.9,254.0,94.9,125.7,297.0,213.5,194.0
-12.0876569,-77.0532248,Jesus Maria,1.6274839739804583,77,21.0,46.0,56.0,58.0,58.0,24.0,40.0,317.5,211.6,64.4,390.8,198.6,170.8,181.8
-12.1069072,-77.0444031,San Isidro,0.5235852440835177,13,12.0,18.0,22.0,25.0,27.0,4.0,22.0,83.3,149.2,95.4,332.3,393.4,785.0,269.1
-12.1337057,-77.028807,Miraflores,0.327623244933981,25,13.0,17.0,42.0,17.0,24.0,12.0,29.0,483.0,405.0,216.5,295.0,84.6,129.7,129.1
-12.1208223,-76.9795741,Santiago de Surco,5.597597082492471,6,6.0,17.0,36.0,12.0,16.0,11.0,4.0,225.8,462.2,202.9,172.6,289.8,35.8,928.8
-12.0769521,-77.048365,Jesus Maria,2.581270315760404,234,22.0,60.0,60.0,60.0,60.0,36.0,27.0,92.8,90.8,133.4,101.0,48.3,90.2,158.7
-12.1288008,-77.0267267,Miraflores,0.4317727007839999,17,19.0,57.0,56.0,58.0,60.0,21.0,60.0,265.9,254.0,94.9,125.7,297.0,213.5,194.0
-12.0947197,-77.06916770000001,Magdalena del Mar,0.5399455815067163,1,21.0,60.0,60.0,45.0,42.0,9.0,17.0,182.5,50.3,55.8,109.1,126.8,150.9,57.4
-12.1270431,-77.0328783,Miraflores,0.5399074336417115,34,15.0,34.0,33.0,44.0,60.0,23.0,60.0,149.7,136.2,264.4,136.0,183.4,80.5,154.8
-12.017178,-77.041458,Rimac,7.88538265613008,5,1.0,4.0,21.0,5.0,4.0,52.0,16.0,998.5,930.0,647.7,446.3,373.4,290.2,95.6
-12.07252,-77.0515629,Pueblo Libre,2.6404832380396006,234,22.0,60.0,60.0,60.0,60.0,36.0,27.0,92.8,90.8,133.4,101.0,48.3,90.2,158.7
-12.0926066,-77.0613394,Magdalena del Mar,0.780041577282984,42,16.0,52.0,60.0,60.0,43.0,23.0,31.0,28.8,71.2,67.2,70.3,142.1,291.3,222.1
