dist_mar_km,cantidad_denuncias,count_1km_supermercados,count_1km_farmacias,count_1km_colegios,count_1km_hospitales,count_1km_bancos,count_1km_universidades,count_1km_parqueos,dist_nearest_m_supermercados,dist_nearest_m_farmacias,dist_nearest_m_colegios,dist_nearest_m_hospitales,dist_nearest_m_bancos,dist_nearest_m_universidades,dist_nearest_m_parqueos,distrito,m2,dormitorios,banos,cocheras,antiguedad_anios,lat,lng,price_usd,coord_cell
0.9366672648315904,189.20669102539063,13.426198153699563,56.263222692064076,60.0,20.471338892268033,40.97628969632859,20.90046996238248,8.89441129652003,363.8319649395916,125.12381993996038,112.07780354783631,324.2914332137065,298.76213395455704,340.953457882961,428.4843650242245,San Miguel,67.0,3.0,2.0,1.0,0.0,-12.0823131,-77.07297109999999,117253.47,-12.082_-77.073
5.889978004163322,37.0625,7.0,48.0,47.375,17.125,26.8125,5.5,5.0,383.41249999999997,163.36875,182.71875,220.0125,270.47499999999997,408.83750000000003,385.1125,San Juan de Miraflores,93.0,2.0,2.0,0.0,0.0,-12.200640199212582,-76.96627503933037,98000.0,-12.201_-76.966
1.4698760883557982,255.0,11.0,57.0,60.0,15.999999999999998,36.0,15.0,1.9999999999999998,477.6,32.3,104.8,352.0,309.1,380.5,461.0,Pueblo Libre,70.0,3.0,2.0,0.0,0.0,-12.0766309,-77.0688584,120214.86,-12.077_-77.069
5.355040381611915,4.0,5.0,16.0,42.0,23.0,21.0,11.0,7.0,571.2,563.9,283.0,549.9,535.8,155.1,395.9,Santiago de Surco,186.0,3.0,3.0,2.0,0.0,-12.1133922,-76.9846839,328000.0,-12.113_-76.985
5.848983579868829,5.395982470725593,7.679711949285743,18.04247757090113,30.67923657041088,24.438697731064156,29.05321580834513,9.014079960487898,10.716508210877281,315.5702150387015,412.8242848045993,223.5876624332625,337.12117720289507,331.50188951677006,575.1180534835403,281.3439359880616,Santiago de Surco,296.0,5.0,3.0,2.0,0.0,-12.1070338,-76.9830277,450000.0,-12.107_-76.983
1.6385735057405904,27.141034809705886,11.84487969108612,29.421570237246993,37.53788173519432,43.87845190843674,32.31299869477124,17.72307688443502,21.742423822442134,439.31838493164906,29.03748986708797,141.63935002533913,161.94058000916334,229.14653799026877,300.4753048044406,128.25972078952356,San Isidro,98.0,3.0,3.0,1.0,0.0,-12.0953578,-77.0536753,275000.0,-12.095_-77.054
0.2787607971316175,34.0,15.0,34.0,33.0,44.0,60.0,23.0,60.0,149.7,136.2,264.4,136.0,183.4,80.5,154.79999999999998,Miraflores,144.0,3.0,3.0,1.0,0.0,-12.1286464,-77.029735,210000.0,-12.129_-77.03
1.1769721952788919,28.90395505526474,13.739437845199893,29.03777135246356,53.50944621729347,17.264705927680613,27.326383583208383,11.15554915988077,20.182512515634354,168.8336488914174,169.07203021553113,226.23490955436637,182.90960140023503,57.15936306729869,218.69383313917967,236.81877530822328,Barranco,40.0,1.0,1.0,0.0,0.0,-12.1373284,-77.0210531,110000.0,-12.137_-77.021
0.9602952050198648,17.0,19.0,57.0,56.0,58.0,60.0,21.0,60.0,265.9,254.0,94.9,125.7,297.0,213.5,194.0,Miraflores,127.0,3.0,3.0,2.0,0.0,-12.1305318,-77.02118220000001,257728.94,-12.131_-77.021
5.593753767399599,0.0,9.022303051378051,11.133818308268305,31.044606102756102,22.73236338346339,19.200727462402455,9.866181691731695,9.022303051378051,363.9329667043168,726.5236730591183,20.8057238633588,433.28513493868,487.8619802833505,662.2260754237357,381.76423889417646,San Borja,106.0,3.0,2.0,2.0,0.0,-12.0967588,-76.9892514,182000.0,-12.097_-76.989
4.244002709152971,707.0,15.0,60.0,60.0,52.0,60.0,60.0,58.0,155.8,117.0,193.2,180.2,172.4,132.8,59.4,Cercado de Lima,42.0,0.0,1.0,0.0,0.0,-12.0633287,-77.03269809999999,27000.0,-12.063_-77.033
1.1156665479427168,14.0,15.0,30.999999999999996,33.0,46.0,34.0,9.0,35.0,350.29999999999995,271.29999999999995,106.9,287.4,569.2,259.5,234.5,Miraflores,87.0,0.0,1.0,0.0,0.0,-12.113315,-77.0456666,60000.0,-12.113_-77.046
0.6155330402526638,34.0,15.0,34.0,33.0,44.00000000000001,60.0,23.0,60.0,149.7,136.2,264.4,136.0,183.4,80.5,154.8,Miraflores,98.0,2.0,3.0,0.0,0.0,-12.1255069,-77.0294354,160000.0,-12.126_-77.029
5.87843469130088,8.012218214908486,6.371546481486881,17.645467943594166,36.42178751078773,12.900435809669958,16.421787510787734,11.995203789827439,5.423611059408808,249.1089996171283,431.3642768018451,201.90278971358646,172.9715316201133,260.16680019425155,98.58190797269546,808.9244776347924,Santiago de Surco,189.0,4.0,3.0,2.0,0.0,-12.123452678434496,-76.97494402121413,280000.0,-12.123_-76.975
5.818969753831016,3.711665705412581,5.0,16.576668589174837,39.11665705412581,19.25165417036355,21.0,9.846662821650323,6.134997116237742,427.17701985358406,406.93081002660887,236.20334398846185,413.921546672573,531.7344864463173,176.37907094055157,372.1412541259966,Santiago de Surco,100.0,2.0,3.0,1.0,0.0,-12.1158593,-76.9788827,240000.0,-12.116_-76.979
