id,title,price_usd,precio_m2,m2,lat,lng,address,distrito,dormitorios,banos,cocheras,antiguedad_anios,construction_state,property_type,url
193539572,VENTA DEPARTAMENTO SAN ISIDRO - DPTO 204 AL 404 (609-874-87),359177.09,2660.6,135,-12.0978089121,-77.0577980314,"Calle JOSÉ DE ACOSTA N° 1XX, dpto. 204 AL 404",Calle JOSÉ DE ACOSTA N° 1XX,2,2,2,0,A estrenar,Departamento,/venta-departamento-san-isidro-dpto-204-al-404-60987487/193539572
193539580,VENTA DEPARTAMENTO SAN ISIDRO - DPTO SS05 (609-874-94),532589.96,2676.3,199,-12.0978089121,-77.0577980314,"Calle JOSÉ DE ACOSTA N° 1XX, dpto. SS05",Calle JOSÉ DE ACOSTA N° 1XX,3,2,2,0,A estrenar,Departamento,/venta-departamento-san-isidro-dpto-ss05-60987494/193539580
193539582,VENTA DEPARTAMENTO SAN ISIDRO - DPTO 201 AL 301 (609-874-84),663514.2,2923.0,227,-12.0978089121,-77.0577980314,"Calle JOSÉ DE ACOSTA N° 1XX, dpto. 201 AL 301",Calle JOSÉ DE ACOSTA N° 1XX,3,3,2,0,A estrenar,Departamento,/venta-departamento-san-isidro-dpto-201-al-301-60987484/193539582
193539603,VENTA DEPARTAMENTO MIRAFLORES - DPTO 204 (609-546-349),586000.0,5140.4,114,-12.1208915772,-77.0430483313,"Malecón CISNEROS N° 12XX, dpto. 204",Malecón CISNEROS N° 12XX,2,2,1,0,A estrenar,Departamento,/venta-departamento-miraflores-dpto-204-609546349/193539603
193539611,VENTA DEPARTAMENTO EN BARRANCO - DPT 201 AL 401 (609-969-1),362830.74,4031.5,90,-12.1379884315,-77.0256616816,"Malecón PAUL HARRIS N° 3XX, dpto. 201 AL 401",Malecón PAUL HARRIS N° 3XX,3,2,1,0,A estrenar,Departamento,/venta-departamento-en-barranco-dpt-201-al-401-6099691/193539611
193549694,Se Vende Amplio Y Moderno Departamento En San Juan De Miraflores,108500.0,1118.6,97,-12.16677835834157,-76.97472095489503,"Avenida Vargas Machuca & Jesús Morales, San Juan de Miraflores, Perú",Miraflores,3,3,0,0,A estrenar,Departamento,/se-vende-amplio-y-moderno-departamento-en-san-juan-de-miraflores-/193549694
193539686,VENTA DEPARTAMENTO SAN ISIDRO - DPTO 602 (609-937-28),1120593.1,3864.1,290,-12.1036835623,-77.0504326854,"Calle CHABRIER N° 1XX, dpto. 602",Calle CHABRIER N° 1XX,3,3,2,0,A estrenar,Departamento,/venta-departamento-san-isidro-dpto-602-60993728/193539686
193539690,"VENTA DEPARTAMENTO SAN ISIDRO - DPTO 301, 401 (609-937-24)",1393847.34,4016.9,347,-12.1036835623,-77.0504326854,"Calle CHABRIER N° 1XX, dpto. 301, 401",dpto. 301,3,3,3,0,A estrenar,Departamento,/venta-departamento-san-isidro-dpto-301-401-60993724/193539690
193539727,VENTA DEPARTAMENTO EN SANTA CATALINA - DPTO 305 AL 1605 (609-1053-76),104117.8,2124.9,49,-12.0888842113,-77.0178723335,"Av CARLOS VILLARAN N° 8XX, dpto. 305 AL 1605",Av CARLOS VILLARAN N° 8XX,2,2,1,0,A estrenar,Departamento,/venta-departamento-en-santa-catalina-dpto-305-al-1605-609105376/193539727
193403391,VENTA DE DEPARTAMENTO EN SAN ISIDRO - ENTREGA INMEDIATA,163260.0,3139.6,52,-12.0968105,-77.0239078,"Av. Canaval y Moreyra 185, San Isidro, Perú",San Isidro,1,1,0,0,A estrenar,Departamento,/venta-de-departamento-en-san-isidro-entrega-inmediata/193403391
193445981,VENTA DE DEPARTAMENTO EN PUEBLO LIBRE - ENTREGA INMEDIATA,205254.86,2443.5,84,-12.069394,-77.0680126,"América 260, Pueblo Libre, Perú",Pueblo Libre,3,2,0,0,A estrenar,Departamento,/venta-de-departamento-en-pueblo-libre-entrega-inmediata/193445981
190424672,Se Vende Departamento de 55 m² 1er Piso de Estreno en Los Olivos,67000.0,1218.2,55,-11.937230233046057,-77.08015103179932,Urb La floresta de Pro,,2,1,0,0,A estrenar,Departamento,/se-vende-departamento-de-55-m²-1er-piso-de-estreno-en-los-olivos/190424672
190371329,"Surco, Tambo de Monterrico, Venta Dpto 3 Dorm. 2 Baños, 1 Esta",180000.0,1565.2,115,-12.1187912,-76.9910045,Calle Cuajone,,3,2,1,0,Buen estado,Departamento,/surco-tambo-de-monterrico-venta-dpto-3-dorm-2-baños-1-esta/190371329
190514435,Venta de Departamento en Miraflores con Estacionamiento  m,259718.93,3607.2,72,-12.1217856,-77.03044899999999,,,2,2,1,0,Buen estado,Departamento,/venta-de-departamento-en-miraflores-con-estacionamiento-m/190514435
190514445,Venta de Departamento en SAN MIGUEL  Dplex de M,147470.8,1890.7,78,-12.0740811,-77.10014939999999,,,2,2,0,0,A estrenar,Departamento,/venta-de-departamento-en-san-miguel-dplex-de-m/190514445
189940053,DPTO. EN EXCELENTE ZONA DE SAN ISIDRO,424941.95,1897.1,224,-12.0971829,-77.032585,,,3,2,2,0,Buen estado,Departamento,/dpto-en-excelente-zona-de-san-isidro/189940053
189940282,MODERNO DEPARTAMENTO EN ZONA EXCLUSIVA EN MIRAFLORES,289131.4,2891.3,100,-12.1308040188145,-77.0242989268753,,,2,2,1,0,Buen estado,Departamento,/moderno-departamento-en-zona-exclusiva-en-miraflores/189940282
190512869,VENDO DEPARTAMENTO PRIMER PISO EN SAN MARTIN DE PORRRES,88841.72,728.2,122,-12.0332385,-77.064933,,,3,3,0,0,Buen estado,Departamento,/vendo-departamento-primer-piso-en-san-martin-de-porrres/190512869
190513785,MARISCAL CASTILLA,162143.46,2221.1,73,-12.1339205,-77.0149429,,,3,2,1,0,En construcción,Departamento,/mariscal-castilla/190513785
190511517,WOOLF LUJO Y CONFORT TU FAMILIA LO MERECE MEJOR ZONA RESIDENCIAL SAN BORJA,264765.61,2385.3,111,-12.0916067,-76.9826902,,,3,3,2,0,En construcción,Departamento,/woolf-lujo-y-confort-tu-familia-lo-merece-mejor-zona-residencial-san-borja/190511517
190518058,Astromelia  Jess Mara,153533.14,2074.8,74,-12.0831544,-77.0468568,,,3,2,1,0,En construcción,Departamento,/astromelia-jess-mara/190518058
190518061,Astromelia  Jess Mara,143249.79,2017.6,71,-12.0831544,-77.0468568,,,3,2,1,0,En construcción,Departamento,/astromelia-jess-mara/190518061
190440494,Olive,222837.31,2321.2,96,-12.1043885,-77.03116829999999,,,2,2,1,0,En construcción,Departamento,/olive/190440494
190441262,Edificio Vista Verde  Santa Beatriz,113350.89,1921.2,59,-12.0720063,-77.03213079999999,,,2,2,1,0,A estrenar,Departamento,/edificio-vista-verde-santa-beatriz/190441262
190441284,Garden Tower  Jess Mara,153933.66,2052.4,75,-12.0733382,-77.0476417,,,3,2,1,0,En construcción,Departamento,/garden-tower-jess-mara/190441284
189968509,LINDO PENTHOUSE EN CASUARINAS,586413.96,1551.4,378,-12.1416088,-76.9918155,,,3,3,2,0,Buen estado,Departamento,/lindo-penthouse-en-casuarinas/189968509
189908583,IDEAL INVERSION FLAT + AIRES EN EL CORAZON DE MIRAFLORES,216973.17,1142.0,190,-12.1256242391627,-77.0263845434928,,,5,3,1,0,Buen estado,Departamento,/ideal-inversion-flat-aires-en-el-corazon-de-miraflores/189908583
189908636,IDEAL FLAT FAMILIAR EN CONDOMINIO RESIDENCIAL - LA MOLINA,162729.87,1627.3,100,-12.070824,-76.9702786,,,3,2,1,0,Buen estado,Departamento,/ideal-flat-familiar-en-condominio-residencial-la-molina/189908636
189851499,SIMPATICO DPTO. CERCA  CLÍNICA AMERICANA,249284.57,2351.7,106,-12.110554701314,-77.0412847613769,,,2,1,1,0,Buen estado,Departamento,/simpatico-dpto-cerca-clinica-americana/189851499
189851563,EXCELENTE DTO. CON TERRAZA_FRENTE A PQUE. CERRADO,434532.75,2348.8,185,-12.0972833,-76.9951041,,,3,2,2,0,Buen estado,Departamento,/excelente-dto-con-terrazafrente-a-pque-cerrado/189851563
189952740,DEPARTAMENTO DE 2 DORMITORIO EN PUEBLO LIBRE !!,133188.39,2257.4,59,-12.0752032388617,-77.0668760497375,,,2,2,0,0,A estrenar,Departamento,/departamento-de-2-dormitorio-en-pueblo-libre-/189952740
189952744,DEPARTAMENTO DE 1 DORMITORIO EN PUEBLO LIBRE !!,104155.92,2264.3,46,-12.0752032388617,-77.0668760497375,,,1,1,0,0,A estrenar,Departamento,/departamento-de-1-dormitorio-en-pueblo-libre-/189952744
189954743,Hermoso Duplex Tipo Townhouse a pocos metros del malecón de Miraflores,688508.63,2710.7,254,-12.1212101396237,-77.0348500812836,,,3,3,2,0,A estrenar,Departamento,/hermoso-duplex-tipo-townhouse-a-pocos-metros-del-malecon-de-miraflores/189954743
189950571,Este Duplex en Barranco es de ensueño,826726.4,2234.4,370,-12.1092725,-77.0241527,,,3,3,3,0,Buen estado,Departamento,/este-duplex-en-barranco-es-de-ensueño/189950571
189927704,"LINDO DPTO, 111 M2 MUY BIEN UBICADO, CERCA A CENTROS COMERCIALES.",205244.89,1849.1,111,-12.0750295,-77.0435289,,,3,2,1,0,Buen estado,Departamento,/lindo-dpto-111-m2-muy-bien-ubicado-cerca-a-centros-comerciales/189927704
190492583,Departamento De Estreno En Venta En Surco,146082.0,2148.3,68,-12.127739724915,-76.9862222671509,Av. Manuel Hoguin 485,,2,2,0,0,En construcción,Departamento,/departamento-de-estreno-en-venta-en-surco/190492583
190440054,MODERNO DEPARTAMENTO CON TERRAZA BBQ SALIDA A PARQUE EN MIRAFLORES PARQUE BLUME,374571.92,2996.6,125,-12.1132151,-77.0413717,,,2,3,2,0,Buen estado,Departamento,/moderno-departamento-con-terraza-bbq-salida-a-parque-en-miraflores-parque-blume/190440054
189952534,MODERNO DEPARTAMENTO DE 1 DORMITORIO EN PUEBLO LIBRE!!!,110069.9,1834.5,60,-12.0762369283887,-77.0645049840164,,,1,1,0,0,A estrenar,Departamento,/moderno-departamento-de-1-dormitorio-en-pueblo-libre/189952534
189952594,DEPARTAMENTO DE 3 DORMITORIOS CON VISTA AL MAR EN COSTANERA!!,187652.47,1996.3,94,-12.0867020675069,-77.0935635913017,,,3,2,0,0,A estrenar,Departamento,/departamento-de-3-dormitorios-con-vista-al-mar-en-costanera/189952594
189952659,Ocasión!! Departamento de 3 dormitorios con cochera en Surco,154813.29,1664.7,93,-12.1529448,-76.9923209,,,3,2,1,0,Buen estado,Departamento,/ocasion-departamento-de-3-dormitorios-con-cochera-en-surco/189952659
189632720,VENTA DE EXCLUSIVOS DPTOS EN MIRAFLORES A PASOS DEL OVALO BOLOGNESI,200113.76,2858.8,70,-12.1252222603948,-77.0359182357788,,,2,2,1,0,A estrenar,Departamento,/venta-de-exclusivos-dptos-en-miraflores-a-pasos-del-ovalo-bolognesi/189632720
187243096,VENTA DPTO. EN PROYECTO CONSTRUCTORA A1,68463.83,1850.4,37,-12.0724036,-77.0362388,,,1,1,0,0,A estrenar,Departamento,/venta-dpto-en-proyecto-constructora-a1/187243096
187245663,HERMOSOS DEPARTAMENTOS,119000.0,2644.4,45,-12.1065139,-77.0402332,,,1,1,0,0,A estrenar,Departamento,/hermosos-departamentos/187245663
187247763,Venta dpto estreno zona Reducto,300798.0,2506.7,120,-12.1328958391489,-77.0223686441803,,,3,2,2,0,A estrenar,Departamento,/venta-dpto-estreno-zona-reducto/187247763
188533653,Edificio CENTRICA,105554.51,1789.1,59,-12.0788011731812,-77.0896211563141,,,2,2,0,0,En construcción,Departamento,/edificio-centrica/188533653
187421670,Dptos en venta surco gardenias,296373.62,2297.5,129,-12.1267381,-76.9849319,,,3,3,2,0,A estrenar,Departamento,/dptos-en-venta-surco-gardenias/187421670
187243881,PRECIOSO DEPARTAMENTO DE ESTRENO EN VENTA EN MIRAFLORES,950000.0,3074.4,309,-12.1504389,-77.0228121,,,2,3,3,0,Buen estado,Departamento,/precioso-departamento-de-estreno-en-venta-en-miraflores/187243881
189292404,VENTA DE DEPARTAMENTO EN SAN ISIDRO,252891.02,2341.6,108,-12.0889421,-77.0489356,,,3,3,1,0,Buen estado,Departamento,/venta-de-departamento-en-san-isidro/189292404
189630155,Vendo Moderno Departamento tipo Flat acabados de lujo y excelente iluminacion,452781.95,2679.2,169,-12.1154301,-76.9826274,,,3,3,3,0,Buen estado,Departamento,/vendo-moderno-departamento-tipo-flat-acabados-de-lujo-y-excelente-iluminacion/189630155
189574402,Edificio Scipión Llona,216973.17,2614.1,83,-12.1075505,-77.0293538,,,3,2,0,0,En construcción,Departamento,/edificio-scipion-llona/189574402
189601000,Vendo!! Moderno duplex en Edificio Ava con excelentes areas comunes. Miraflores,492587.73,3543.8,139,-12.135837414824,-77.0259886949676,,,2,3,2,0,Buen estado,Departamento,/vendo-moderno-duplex-en-edificio-ava-con-excelentes-areas-comunes-miraflores/189601000
189394350,Cisnes 340,316663.54,2878.8,110,-12.1006235,-77.024107,,,3,2,1,0,A estrenar,Departamento,/cisnes-340/189394350
189527153,Departamento cerca al Malecón Cisneros,181788.33,1652.6,110,-12.111062,-77.0315913,,,1,2,1,0,Buen estado,Departamento,/departamento-cerca-al-malecon-cisneros/189527153
187232691,"LINDO DPTO. EN PROYECTO , CONSTRUCTORA A1",98488.22,1669.3,59,-12.0724036,-77.0362388,,,2,2,0,0,A estrenar,Departamento,/lindo-dpto-en-proyecto-constructora-a1/187232691
188462292,DPTO A PASOS DE AV. LA MARINA – SAN MIGUEL,110539.03,1674.8,66,-12.0764398,-77.0985946,,,0,1,1,0,Buen estado,Departamento,/dpto-a-pasos-de-av-la-marina-–-san-miguel/188462292
187526811,"Chacarilla, Area de Parrilla, Zona Exclusiva y tranquila",195500.0,2300.0,85,-12.113666793443514,-76.98433399200441,velasco astete surco,Surco,2,2,1,0,A estrenar,Departamento,/chacarilla-area-de-parrilla-zona-exclusiva-y-tranquila/187526811
187243893,VENDO LINDO DEPARTAMENTO DÚPLEX MIRAFLORES,515900.0,2701.0,191,-12.1092474,-77.0413911,,,1,3,0,0,A estrenar,Departamento,/vendo-lindo-departamento-duplex-miraflores/187243893
189102367,VISTA AL LIMA CRICKET - JUAN DE ALIAGA CDRA 3,192417.08,2186.6,88,-12.0904353,-77.069999,,,3,2,1,0,Buen estado,Departamento,/vista-al-lima-cricket-juan-de-aliaga-cdra-3/189102367
189355553,VENTA DEPARTAMENTO + 2COCHERAS + DEPOSITO EN LA FLORESTA SURCO,282944.74,2111.5,134,-12.1187805,-76.9755018,,,3,3,2,0,Buen estado,Departamento,/venta-departamento-2cocheras-deposito-en-la-floresta-surco/189355553
189234835,Departamento - CHACARILLA DEL ESTANQUE,205244.89,2052.4,100,-12.1073750986,-76.9892336392,,,0,3,0,0,A estrenar,Departamento,/departamento-chacarilla-del-estanque/189234835
189102139,RESIDENCIAL LIV DURAND - BARRIO MEDICO,164049.31,2310.6,71,-12.117715369902,-77.0148543632294,,,3,2,0,0,En construcción,Departamento,/residencial-liv-durand-barrio-medico/189102139
188751318,Venta de Departamento Frente al Golf San Isidro,989280.35,3447.0,287,-12.1026949059521,-77.0431099488739,,,4,3,2,0,A estrenar,Departamento,/venta-de-departamento-frente-al-golf-san-isidro/188751318
189848524,DEPARTAMENTO VENTA LINCE LIMITE SAN ISIDRO - 3 DORMITORIOS A 50 m DE 2 DE MAYO,244827.83,2448.3,100,-12.0914405230877,-77.0370817,,,3,2,1,0,Buen estado,Departamento,/departamento-venta-lince-limite-san-isidro-3-dormitorios-a-50-m-de-2-de-mayo/189848524
189848536,DEPARTAMENTO EN VENTA - SURQUILLO,156572.53,1842.0,85,-12.1161969,-77.0136557,,,2,2,1,0,Buen estado,Departamento,/departamento-en-venta-surquillo/189848536
189632558,VENTA DE EXCLUSIVOS DPTOS EN ZONA RESIDENCIAL EN MIRAFLORES,223203.81,2722.0,82,-12.1121584,-77.0455343,,,2,2,1,0,A estrenar,Departamento,/venta-de-exclusivos-dptos-en-zona-residencial-en-miraflores/189632558
189632642,EXCLUSIVOS DPTOS. EN BARRIO MEDICO SURQUILLO MUY CERCA DE MIRAFLORES,164345.15,2134.4,77,-12.1097781,-77.0173187,,,3,2,1,0,A estrenar,Departamento,/exclusivos-dptos-en-barrio-medico-surquillo-muy-cerca-de-miraflores/189632642
189572135,"SAN BORJA : DEPARTAMENTO EN PRIMER PISO 94 M2 $ 165,000=",183840.78,1955.8,94,-12.0972833,-76.9951041,,,3,2,0,0,Buen estado,Departamento,/san-borja-departamento-en-primer-piso-94-m2-165000/189572135
189564300,DEPARTAMENTO CERCA A MALECÓN - 3 DORMITORIOS,228408.24,2482.7,92,-12.111062,-77.0315913,,,3,2,2,0,Buen estado,Departamento,/departamento-cerca-a-malecon-3-dormitorios/189564300
189004991,OCASION!!! DUPLEX / 2 DORMITORIOS/ CERCA A LARCOMAR MIRAFLORES,146574.17,2093.9,70,-12.1330314,-77.0260153,,,2,2,0,0,Buen estado,Departamento,/ocasion-duplex-2-dormitorios-cerca-a-larcomar-miraflores/189004991
189005001,OCASION!!!! LINDO DPTO 83 M2 3 DORMITORIOS/ COCHERA AV. CESAR VALLEJO LINCE,194982.64,2349.2,83,-12.0887195,-77.0362622,,,3,3,1,0,Buen estado,Departamento,/ocasion-lindo-dpto-83-m2-3-dormitorios-cochera-av-cesar-vallejo-lince/189005001
189058732,Lindo y Moderno departamento en Miraflores 3 dor y 3 baños 164m2,417819.95,2547.7,164,-12.1147329,-77.038135,,,3,3,2,0,Buen estado,Departamento,/lindo-y-moderno-departamento-en-miraflores-3-dor-y-3-baños-164m2/189058732
187265365,Departamento en Venta en Santiago De Surco,160000.0,1441.4,111,-12.1335678,-76.9935654,,,2,2,1,0,Buen estado,Departamento,/departamento-en-venta-en-santiago-de-surco/187265365
187265360,VENDO LINDO DEPARTAMENTO DE 4 DORMITORIOS EN SANTIAGO DE SURCO,420000.0,2153.8,195,-12.1041847,-76.9745032,,,4,3,1,0,Buen estado,Departamento,/vendo-lindo-departamento-de-4-dormitorios-en-santiago-de-surco/187265360
187194067,CHACARILLA 3ER PISO UBICACIÓN DESTACADA Y CENTRICA PROYECTO 2021 ELEGANTE Y MODERNO EDIFICIO,307500.0,2500.0,123,-12.1416088,-76.9918155,,,3,2,2,0,A estrenar,Departamento,/chacarilla-3er-piso-ubicacion-destacada-y-centrica-proyecto-2021-elegante-y-moderno-edificio/187194067
187231297,DPTO. ESTRENO CON VISTA A JARDINES EN GOLF LOS I NKAS,650000.0,2826.1,230,-12.0794212412206,-76.9600868225098,,,3,3,2,0,Buen estado,Departamento,/dpto-estreno-con-vista-a-jardines-en-golf-los-i-nkas/187231297
187162364,"LINDO DPTO. EN PROYECTO , CONSTRUCTORA A1",377000.0,2448.1,154,-12.1150336,-76.9824753,,,3,3,2,0,A estrenar,Departamento,/lindo-dpto-en-proyecto-constructora-a1/187162364
187266036,A UNA CUADRA DEL PARQUE TRADICIONES.,192960.0,2412.0,80,-12.1210485356117,-77.0191704362763,,,1,2,1,0,A estrenar,Departamento,/a-una-cuadra-del-parque-tradiciones/187266036
187254337,HERMOSO DPTP CON PISCINA PROPIA AREAS COMUNES A1,1202148.62,1707.6,704,-12.0889139546287,-76.967214961377,,,5,3,3,0,Buen estado,Departamento,/hermoso-dptp-con-piscina-propia-areas-comunes-a1/187254337
187178171,Venta de Departamento en Miraflores,370000.0,2371.8,156,-12.1200100802644,-77.010797609678,,,3,2,2,0,Buen estado,Departamento,/venta-de-departamento-en-miraflores/187178171
187174510,Departamento en Venta en San Martín De Porres,83000.0,664.0,125,-12.01303634337,-77.0570163139814,,,4,2,0,0,Buen estado,Departamento,/departamento-en-venta-en-san-martin-de-porres/187174510
187235530,Departamento en Venta en Miraflores,250000.0,2809.0,89,-12.1190038,-77.0367566,,,2,2,1,0,Buen estado,Departamento,/departamento-en-venta-en-miraflores/187235530
187250186,Departamento en Venta en Miraflores,236755.0,2887.3,82,-12.126032,-77.025981,,,2,2,0,0,Buen estado,Departamento,/departamento-en-venta-en-miraflores/187250186
187163294,Departamento en Venta en San Isidro,1400000.0,3465.3,404,-12.1029929,-77.0495607,,,3,3,4,0,Buen estado,Departamento,/departamento-en-venta-en-san-isidro/187163294
187045944,Proyecto en Pueblo Libre - Calle Parque San Martín,671820.0,5945.3,113,-12.0698727,-77.0636356,,,2,2,0,0,A estrenar,Departamento,/proyecto-en-pueblo-libre-calle-parque-san-martin/187045944
187521775,"Chacarilla, en Zona Exclusiva y tranquila, Amplias Terrazas",590000.0,1815.4,325,-12.1082677,-76.98329421082022,Chacarilla del Estanque,,3,3,2,0,Excelente estado,Departamento,/chacarilla-en-zona-exclusiva-y-tranquila-amplias-terrazas/187521775
187081650,BONITO DEPARTAMENTO A UNAS CDRAS DEL PARQUE KENEDY MIRAFLORES,284700.0,3558.8,80,-12.111062,-77.0315913,,,2,2,1,0,Buen estado,Departamento,/bonito-departamento-a-unas-cdras-del-parque-kenedy-miraflores/187081650
187133328,Departamento en Venta en Santiago De Surco,269000.0,1724.4,156,-12.1416088,-76.9918155,,,3,3,2,0,Buen estado,Departamento,/departamento-en-venta-en-santiago-de-surco/187133328
187025694,MUY BUEN DEPARTAMENTO DUPLEX PENTHOUSE,480000.0,1943.3,247,-12.1324184268138,-77.0059094069438,,,3,3,2,0,Buen estado,Departamento,/muy-buen-departamento-duplex-penthouse/187025694
187025756,CERCA A BANCOS; RESTAURANTES; PLAZA VEA Y REAL PLAZA,197000.0,2188.9,90,-12.0881649081123,-77.0622085211639,,,3,2,0,0,A estrenar,Departamento,/cerca-a-bancos-restaurantes-plaza-vea-y-real-plaza/187025756
187106014,Proyecto en Venta - Mendiburu,179775.0,2247.2,80,-12.1137075,-77.0465154,,,2,3,0,0,A estrenar,Departamento,/proyecto-en-venta-mendiburu/187106014
187127355,LINDO DUPLEX SURCO,300000.0,2027.0,148,-12.1424397,-76.9968223,,,3,3,1,0,Buen estado,Departamento,/lindo-duplex-surco/187127355
186966022,Impecable departamento Amoblado en Jirón Las Laderas en Casuarinas,420752.02,2103.8,200,-12.1123859,-76.9650771,,,3,3,2,0,Buen estado,Departamento,/impecable-departamento-amoblado-en-jiron-las-laderas-en-casuarinas/186966022
186879077,DEPARTAMENTOS EN VENTA EN SANTIAGO DE SURCO - DPTOS 103 Y 104,456157.35,2141.6,213,-12.1014571,-76.9750185,,,3,3,2,0,Buen estado,Departamento,/departamentos-en-venta-en-santiago-de-surco-dptos-103-y-104/186879077
186877722,Excelente dpto dúplex en venta cerca a Huaca Pucllana,314317.88,2417.8,130,-12.111062,-77.0315913,,,2,2,1,0,Buen estado,Departamento,/excelente-dpto-duplex-en-venta-cerca-a-huaca-pucllana/186877722
186900383,LINDO DPTO AMOBLADO EN VENTA O ALQUILER EN SAN ISIDRO,260000.0,2363.6,110,-12.0971829,-77.032585,,,2,2,1,0,Buen estado,Departamento,/lindo-dpto-amoblado-en-venta-o-alquiler-en-san-isidro/186900383
186963915,PROYECTO RUNTER,63039.5,1500.9,42,-12.0850586,-77.0741377,,,1,1,0,0,En construcción,Departamento,/proyecto-runter/186963915
186959491,Departamentos  frente a parque,259971.97,1870.3,139,-12.1306592,-76.996882,,,3,3,1,0,A estrenar,Departamento,/departamentos-frente-a-parque/186959491
186966302,Departamento en Venta en Miraflores,260000.0,1520.5,171,-12.1274273483503,-77.0278075674539,,,3,3,1,0,Buen estado,Departamento,/departamento-en-venta-en-miraflores/186966302
186269089,Venta Impecable Departamento en Miraflores,155000.0,2460.3,63,-12.123541552416182,-77.02905039468993,,,1,1,0,0,Buen estado,Departamento,/venta-impecable-departamento-en-miraflores/186269089
186254578,Ideal Inversion en La Calera,70000.0,1944.4,36,-12.118162088520746,-77.00534149682005,,,1,1,0,0,Buen estado,Departamento,/ideal-inversion-en-la-calera/186254578
186040735,Malecón 120,156748.0,2449.2,64,-12.1012481,-77.06096389999999,Avenida Malecón 120,,2,2,0,0,En construcción,Departamento,/malecon-120/186040735
188021728,W WEST,414862.08,2747.4,151,-12.1106462,-77.0461414,,,2,3,2,0,A estrenar,Departamento,/w-west/188021728
186855731,Venta de Departamento en Magdalena Del Mar,360175.46,1406.9,256,-12.094382863268,-77.059409709032,,,3,3,2,0,Buen estado,Departamento,/venta-de-departamento-en-magdalena-del-mar/186855731
186851479,Departamento en Venta en Miraflores,204625.0,2623.4,78,-12.126032,-77.025981,,,2,2,0,0,Buen estado,Departamento,/departamento-en-venta-en-miraflores/186851479
186682259,DEPARTAMENTO EN VENTA EN LINCE,200000.0,2000.0,100,-12.0963327,-77.0280721,,,3,2,1,0,Buen estado,Departamento,/departamento-en-venta-en-lince/186682259
186667370,SE VENDE DEPARTAMENTO 3ER. PISO EN COMAS - 75 MIL USD (TLF:  9.1.6.6.8.5.0.7.0),77186.74,671.2,115,-11.9344614,-77.0543572,,,3,1,0,0,A estrenar,Departamento,/se-vende-departamento-3er-piso-en-comas-75-mil-usd-tlf-916685070/186667370
186635030,CHACARILLA DPTO 1ER PISO ELEVADO LINDA VISTA PARQUE JHONNY BELLO,550000.0,2522.9,218,-12.1186113045553,-76.9873964549441,,,3,3,2,0,Buen estado,Departamento,/chacarilla-dpto-1er-piso-elevado-linda-vista-parque-jhonny-bello/186635030
186608853,Venta de Departamento en San Isidro,601590.35,2506.6,240,-12.0953094,-77.0409084,,,3,3,3,0,Buen estado,Departamento,/venta-de-departamento-en-san-isidro/186608853
186618669,Venta de Departamento en Santiago De Surco,394830.17,2531.0,156,-12.114750162999,-76.981287682803,,,3,3,2,0,A estrenar,Departamento,/venta-de-departamento-en-santiago-de-surco/186618669
186568620,Departamento en Venta en Miraflores,248000.0,2480.0,100,-12.1287372,-77.02965,,,3,3,2,0,Buen estado,Departamento,/departamento-en-venta-en-miraflores/186568620
186570068,Departamento en Venta en San Isidro,1600000.0,5333.3,300,-12.0958507,-77.0447982,,,3,3,2,0,Buen estado,Departamento,/departamento-en-venta-en-san-isidro/186570068
186579764,Venta de Departamento en Cercado De Lima,70088.2,1322.4,53,-12.048874287075,-77.035591361452,,,1,1,0,0,Buen estado,Departamento,/venta-de-departamento-en-cercado-de-lima/186579764
187253940,VENDO LINDO DPTO EN CHACARILLA,570000.0,2226.6,256,-12.1133397817673,-76.9815067927501,,,4,3,4,0,Buen estado,Departamento,/vendo-lindo-dpto-en-chacarilla/187253940
188578019,LA CALERA VIII,198061.32,2152.8,92,-12.1196676,-77.0030428,,,3,2,0,0,En construcción,Departamento,/la-calera-viii/188578019
188635301,Edificio Carnaval,199686.85,2936.6,68,-12.1054616,-77.0297556,,,1,2,1,0,En construcción,Departamento,/edificio-carnaval/188635301
188635308,Edificio Carnaval,267181.64,2671.8,100,-12.1054616,-77.0297556,,,2,2,1,0,En construcción,Departamento,/edificio-carnaval/188635308
188635289,Edificio Carnaval,272272.3,2722.7,100,-12.1054616,-77.0297556,,,2,1,1,0,En construcción,Departamento,/edificio-carnaval/188635289
188182039,FRENTE A PARQUE - A 1CDRA MALECÓN PAUL HARRIS,310506.19,3338.8,93,-12.1388485868721,-77.024631667984,,,2,2,1,0,Buen estado,Departamento,/frente-a-parque-a-1cdra-malecon-paul-harris/188182039
187230331,Departamento en Venta en Miraflores,330000.0,2088.6,158,-12.1337066,-77.0264289,,,2,2,2,0,Buen estado,Departamento,/departamento-en-venta-en-miraflores/187230331
187242751,Departamento en Venta en Miraflores,172900.0,2401.4,72,-12.1063466,-77.0290067,,,1,1,0,0,Buen estado,Departamento,/departamento-en-venta-en-miraflores/187242751
186964307,RESIDENCIAL MONTERRICO ALTO - SALAMANCA,107196.47,1509.8,71,-12.0757687,-76.9780177,,,3,2,0,0,En construcción,Departamento,/residencial-monterrico-alto-salamanca/186964307
186594172,Venta de Departamento en San Borja,245000.0,1788.3,137,-12.0968104384191,-76.9814938194303,,,3,3,2,0,Buen estado,Departamento,/venta-de-departamento-en-san-borja/186594172
